HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,TOTAL,,250,"$42,788.61 ","$34,231.06 "
35691,80'S,,12,"$1,627.08 ","$1,301.67 "
,OTHER,,51,"$45,099.26 ","$35,396.38 "
,TOTAL,,63,"$46,726.34 ","$36,698.05 "
35693,80'S,,3,$347.05 ,$277.63 
,OTHER,,16,"$11,363.21 ","$9,090.55 "
,TOTAL,,19,"$11,710.26 ","$9,368.18 "
35694,80'S,,13,"$1,914.12 ","$1,448.49 "
,OTHER,,61,"$57,944.38 ","$45,147.25 "
,TOTAL,,74,"$59,858.50 ","$46,595.74 "
35695,80'S,,14,"$2,112.44 ","$1,689.96 "
,OTHER,,41,"$34,921.74 ","$27,937.36 "
,TOTAL,,55,"$37,034.18 ","$29,627.32 "
35700,80'S,,648,"$16,644.04 ","$13,262.91 "
,OTHER,,"4,046","$612,005.35 ","$485,623.08 "
,TOTAL,,"4,694","$628,649.39 ","$498,885.99 "
35701,80'S,,64,"$4,530.46 ","$3,624.40 "
,OTHER,,578,"$208,567.68 ","$165,756.62 "
,TOTAL,,642,"$213,098.14 ","$169,381.02 "
35721,80'S,,123,"$7,092.31 ","$5,544.06 "
,OTHER,,"1,090","$401,189.73 ","$318,104.66 "
,TOTAL,,"1,213","$408,282.04 ","$323,648.72 "
35741,80'S,,62,"$4,213.98 ","$3,371.18 "
,OTHER,,534,"$197,288.99 ","$156,141.38 "
,TOTAL,,596,"$201,502.97 ","$159,512.56 "
35761,80'S,,237,"$9,546.48 ","$7,637.05 "
,OTHER,,"2,987","$792,101.82 ","$626,323.87 "
,TOTAL,,"3,224","$801,648.30 ","$633,960.92 "
35800,80'S,,135,"$7,320.05 ","$5,850.69 "
,OTHER,,"1,987","$650,139.73 ","$516,346.07 "
,TOTAL,,"2,122","$657,459.78 ","$522,196.76 "
35820,80'S,,802,"$75,515.06 ","$59,940.85 "
,OTHER,,"9,338","$4,607,241.11 ","$3,658,129.35 "
,TOTAL,,"10,140","$4,682,756.17 ","$3,718,070.20 "
35840,80'S,,133,"$10,081.72 ","$7,987.11 "
,OTHER,,"1,255","$579,748.43 ","$461,384.10 "
,TOTAL,,"1,388","$589,830.15 ","$469,371.21 "
35860,80'S,,225,"$10,318.90 ","$8,252.72 "
,OTHER,,"4,221","$1,162,909.39 ","$924,075.13 "
,TOTAL,,"4,446","$1,173,228.29 ","$932,327.85 "
35870,80'S,,15,"$1,897.29 ","$1,517.83 "
,OTHER,,116,"$120,834.96 ","$96,668.02 "
,TOTAL,,131,"$122,732.25 ","$98,185.85 "
35875,SG,,1,"$1,320.31 ","$1,056.25 "
,80'S,,5,$294.43 ,$235.54 
,OTHER,,"4,370","$2,267,130.08 ","$1,801,867.59 "
,TOTAL,,"4,376","$2,268,744.82 ","$1,803,159.38 "
35876,SG,,1,"$1,323.78 ","$1,059.02 "
,80'S,,287,"$40,598.99 ","$32,214.73 "
,OTHER,,"2,712","$2,294,918.74 ","$1,820,506.20 "
,TOTAL,,"3,000","$2,336,841.51 ","$1,853,779.95 "
35879,80'S,,202,"$25,567.74 ","$20,213.87 "
,OTHER,,"1,655","$1,229,249.47 ","$977,045.02 "
,TOTAL,,"1,857","$1,254,817.21 ","$997,258.89 "
35881,80'S,,131,"$19,227.00 ","$15,139.92 "
,OTHER,,901,"$777,074.37 ","$614,153.01 "
,TOTAL,,"1,032","$796,301.37 ","$629,292.93 "
35901,80'S,,16,$894.46 ,$715.56 
,OTHER,,171,"$64,975.69 ","$51,900.59 "
,TOTAL,,187,"$65,870.15 ","$52,616.15 "
35903,80'S,,591,"$50,198.89 ","$40,068.45 "
,OTHER,,"10,992","$6,122,019.89 ","$4,861,533.45 "
,TOTAL,,"11,583","$6,172,218.78 ","$4,901,601.90 "
35905,80'S,,13,"$3,473.75 ","$2,778.98 "
,OTHER,,86,"$129,483.99 ","$103,587.15 "
,TOTAL,,99,"$132,957.74 ","$106,366.13 "
35907,80'S,,126,"$35,579.32 ","$28,437.27 "
,OTHER,,514,"$838,267.99 ","$664,214.29 "
,TOTAL,,640,"$873,847.31 ","$692,651.56 "
36000,OTHER,,"196,774","$5,332,546.86 ","$4,193,916.62 "
,TOTAL,,"196,774","$5,332,546.86 ","$4,193,916.62 "
36002,OTHER,,"3,616","$397,222.09 ","$315,341.79 "
,TOTAL,,"3,616","$397,222.09 ","$315,341.79 "
36005,80'S,,5,$27.97 ,$22.38 
,OTHER,,"69,167","$4,211,301.72 ","$3,332,345.12 "
,TOTAL,,"69,172","$4,211,329.69 ","$3,332,367.50 "
36010,OTHER,,"71,282","$6,181,273.58 ","$4,913,452.09 "
,TOTAL,,"71,282","$6,181,273.58 ","$4,913,452.09 "
36011,OTHER,,"19,874","$2,187,470.80 ","$1,733,727.76 "
,TOTAL,,"19,874","$2,187,470.80 ","$1,733,727.76 "
36012,OTHER,,"4,679","$541,169.12 ","$428,272.66 "
,TOTAL,,"4,679","$541,169.12 ","$428,272.66 "
36013,OTHER,,"2,162","$182,034.56 ","$144,264.77 "
,TOTAL,,"2,162","$182,034.56 ","$144,264.77 "
36014,OTHER,,"4,955","$605,170.15 ","$481,389.08 "
,TOTAL,,"4,955","$605,170.15 ","$481,389.08 "
36015,OTHER,,"1,609","$229,285.16 ","$182,262.84 "
,TOTAL,,"1,609","$229,285.16 ","$182,262.84 "
36100,80'S,,1,$28.71 ,$22.97 
,OTHER,,"1,995","$235,305.30 ","$187,494.21 "
,TOTAL,,"1,996","$235,334.01 ","$187,517.18 "
36120,OTHER,,"4,668","$339,546.18 ","$267,861.22 "
,TOTAL,,"4,668","$339,546.18 ","$267,861.22 "
36140,OTHER,,"44,902","$2,811,243.20 ","$2,231,341.36 "
,TOTAL,,"44,902","$2,811,243.20 ","$2,231,341.36 "
36145,OTHER,,"180,215","$11,252,769.87 ","$8,903,012.66 "
,TOTAL,,"180,215","$11,252,769.87 ","$8,903,012.66 "
36160,OTHER,,685,"$75,945.23 ","$59,877.33 "
,TOTAL,,685,"$75,945.23 ","$59,877.33 "
36200,80'S,,1,$11.98 ,$9.58 
,OTHER,,"108,810","$14,146,949.23 ","$11,184,777.74 "
,TOTAL,,"108,811","$14,146,961.21 ","$11,184,787.32 "
36215,OTHER,,"97,727","$13,360,245.84 ","$10,613,859.73 "
,TOTAL,,"97,727","$13,360,245.84 ","$10,613,859.73 "
36216,OTHER,,"102,247","$22,123,687.83 ","$17,559,731.67 "
,TOTAL,,"102,247","$22,123,687.83 ","$17,559,731.67 "
36217,OTHER,,"29,476","$8,339,747.73 ","$6,605,483.98 "
,TOTAL,,"29,476","$8,339,747.73 ","$6,605,483.98 "
36218,OTHER,,"26,859","$1,363,897.43 ","$1,083,337.22 "
,TOTAL,,"26,859","$1,363,897.43 ","$1,083,337.22 "
36245,OTHER,,"153,362","$27,864,021.10 ","$22,137,647.80 "
,TOTAL,,"153,362","$27,864,021.10 ","$22,137,647.80 "
36246,OTHER,,"60,192","$13,152,098.16 ","$10,447,616.12 "
,TOTAL,,"60,192","$13,152,098.16 ","$10,447,616.12 "
36247,OTHER,,"48,315","$10,868,131.58 ","$8,636,213.67 "
,TOTAL,,"48,315","$10,868,131.58 ","$8,636,213.67 "
36248,OTHER,,"10,760","$561,369.96 ","$447,042.32 "
,TOTAL,,"10,760","$561,369.96 ","$447,042.32 "
36260,SG,,2,$982.64 ,$786.12 
,OTHER,,395,"$168,229.06 ","$134,190.14 "
,TOTAL,,397,"$169,211.70 ","$134,976.26 "
36261,SG,,1,$462.04 ,$369.63 
,80'S,,1,$59.62 ,$47.70 
,OTHER,,14,"$4,244.66 ","$3,395.73 "
,TOTAL,,16,"$4,766.32 ","$3,813.06 "
36262,SG,,22,"$6,929.81 ","$5,463.87 "
,OTHER,,267,"$59,462.89 ","$46,693.05 "
,TOTAL,,289,"$66,392.70 ","$52,156.92 "
36299,OTHER,,"3,352","$303,150.27 ","$241,952.81 "
,TOTAL,,"3,352","$303,150.27 ","$241,952.81 "
36400,OTHER,,64,"$1,428.83 ","$1,116.75 "
,TOTAL,,64,"$1,428.83 ","$1,116.75 "
36405,OTHER,,12,$169.19 ,$123.37 
,TOTAL,,12,$169.19 ,$123.37 
36406,OTHER,,"2,898","$47,317.92 ","$37,446.15 "
,TOTAL,,"2,898","$47,317.92 ","$37,446.15 "
36410,OTHER,,"182,818","$3,434,753.84 ","$2,560,880.96 "
,TOTAL,,"182,818","$3,434,753.84 ","$2,560,880.96 "
36416,OTHER,,472,$472.00 ,$188.80 
,TOTAL,,472,$472.00 ,$188.80 
36420,OTHER,,22,$462.68 ,$329.04 
,TOTAL,,22,$462.68 ,$329.04 
36425,OTHER,,"11,025","$394,140.02 ","$307,244.74 "
,TOTAL,,"11,025","$394,140.02 ","$307,244.74 "
36430,OTHER,,"21,006","$780,564.81 ","$609,947.59 "
,TOTAL,,"21,006","$780,564.81 ","$609,947.59 "
36440,OTHER,,4,$120.79 ,$96.63 
,TOTAL,,4,$120.79 ,$96.63 
36450,OTHER,,90,"$3,435.52 ","$2,734.02 "
,TOTAL,,90,"$3,435.52 ","$2,734.02 "
36455,OTHER,,119,"$14,776.05 ","$11,465.24 "
,TOTAL,,119,"$14,776.05 ","$11,465.24 "
36460,OTHER,,12,"$3,206.56 ","$2,565.25 "
,TOTAL,,12,"$3,206.56 ","$2,565.25 "
36468,OTHER,,5,$494.50 ,$395.60 
,TOTAL,,5,$494.50 ,$395.60 
36470,OTHER,,"2,090","$221,170.39 ","$169,217.78 "
,TOTAL,,"2,090","$221,170.39 ","$169,217.78 "
36471,OTHER,,"45,072","$6,902,808.78 ","$5,406,288.25 "
,TOTAL,,"45,072","$6,902,808.78 ","$5,406,288.25 "
36481,OTHER,,"1,481","$451,082.01 ","$357,960.50 "
,TOTAL,,"1,481","$451,082.01 ","$357,960.50 "
36488,SG,,1,$328.84 ,$263.07 
,OTHER,,"1,074","$85,813.68 ","$68,400.97 "
,TOTAL,,"1,075","$86,142.52 ","$68,664.04 "
36489,SG,,380,"$120,400.02 ","$94,865.52 "
,80'S,,2,$44.57 ,$35.65 
,OTHER,,"936,434","$120,680,091.43 ","$95,787,219.85 "
,TOTAL,,"936,816","$120,800,536.02 ","$95,882,121.02 "
36490,OTHER,,36,"$3,306.89 ","$2,637.84 "
,TOTAL,,36,"$3,306.89 ","$2,637.84 "
36491,SG,,88,"$28,193.68 ","$22,266.80 "
,OTHER,,"10,384","$854,680.49 ","$677,553.00 "
,TOTAL,,"10,472","$882,874.17 ","$699,819.80 "
36493,OTHER,,"14,756","$1,100,777.16 ","$872,036.41 "
,TOTAL,,"14,756","$1,100,777.16 ","$872,036.41 "
36500,OTHER,,"1,396","$169,425.59 ","$133,838.82 "
,TOTAL,,"1,396","$169,425.59 ","$133,838.82 "
36510,OTHER,,88,"$1,289.33 ","$1,003.76 "
,TOTAL,,88,"$1,289.33 ","$1,003.76 "
36511,OTHER,,654,"$57,675.22 ","$45,900.22 "
,TOTAL,,654,"$57,675.22 ","$45,900.22 "
36512,OTHER,,454,"$41,593.67 ","$33,123.06 "
,TOTAL,,454,"$41,593.67 ","$33,123.06 "
36513,OTHER,,202,"$15,412.61 ","$12,231.09 "
,TOTAL,,202,"$15,412.61 ","$12,231.09 "
36514,OTHER,,"13,131","$1,174,163.72 ","$932,525.68 "
,TOTAL,,"13,131","$1,174,163.72 ","$932,525.68 "
36515,OTHER,,214,"$17,119.09 ","$13,519.96 "
,TOTAL,,214,"$17,119.09 ","$13,519.96 "
36516,OTHER,,331,"$29,292.76 ","$23,297.81 "
,TOTAL,,331,"$29,292.76 ","$23,297.81 "
36520,OTHER,,"1,985","$202,567.93 ","$157,447.89 "
,TOTAL,,"1,985","$202,567.93 ","$157,447.89 "
36521,OTHER,,3,$325.23 ,$260.19 
,TOTAL,,3,$325.23 ,$260.19 
36522,OTHER,,"4,320","$768,603.83 ","$606,000.35 "
,TOTAL,,"4,320","$768,603.83 ","$606,000.35 "
36530,SG,,8,"$2,580.13 ","$2,064.11 "
,80'S,,1,$24.28 ,$19.43 
,OTHER,,556,"$191,228.68 ","$151,579.10 "
,TOTAL,,565,"$193,833.09 ","$153,662.64 "
36531,SG,,2,$869.66 ,$695.72 
,OTHER,,63,"$18,108.17 ","$14,406.50 "
,TOTAL,,65,"$18,977.83 ","$15,102.22 "
36532,SG,,37,"$12,017.72 ","$9,588.76 "
,OTHER,,900,"$153,607.19 ","$121,410.55 "
,TOTAL,,937,"$165,624.91 ","$130,999.31 "
36533,SG,,"5,712","$2,825,351.85 ","$2,241,207.23 "
,80'S,,112,"$5,044.34 ","$4,030.69 "
,OTHER,,"252,190","$81,061,857.39 ","$64,284,031.61 "
,TOTAL,,"258,014","$83,892,253.58 ","$66,529,269.53 "
36534,SG,,111,"$46,709.75 ","$37,042.40 "
,80'S,,3,$68.03 ,$54.43 
,OTHER,,"21,173","$3,192,793.52 ","$2,521,957.88 "
,TOTAL,,"21,287","$3,239,571.30 ","$2,559,054.71 "
36535,SG,,"3,156","$939,362.48 ","$741,847.55 "
,80'S,,20,$350.38 ,$280.30 
,OTHER,,"127,023","$18,612,178.14 ","$14,571,940.48 "
,TOTAL,,"130,199","$19,551,891.00 ","$15,314,068.33 "
36536,OTHER,,901,"$172,457.49 ","$136,234.35 "
,TOTAL,,901,"$172,457.49 ","$136,234.35 "
36537,OTHER,,"1,497","$111,137.23 ","$88,547.26 "
,TOTAL,,"1,497","$111,137.23 ","$88,547.26 "
36550,OTHER,,"14,720","$362,844.32 ","$284,375.80 "
,TOTAL,,"14,720","$362,844.32 ","$284,375.80 "
36600,OTHER,,"87,418","$2,050,891.22 ","$1,598,301.36 "
,TOTAL,,"87,418","$2,050,891.22 ","$1,598,301.36 "
36620,OTHER,,"640,390","$32,459,024.02 ","$25,799,507.29 "
,TOTAL,,"640,390","$32,459,024.02 ","$25,799,507.29 "
36625,OTHER,,"3,221","$336,283.96 ","$267,500.05 "
,TOTAL,,"3,221","$336,283.96 ","$267,500.05 "
36640,SG,,2,$672.51 ,$538.01 
,OTHER,,253,"$18,512.20 ","$14,169.25 "
,TOTAL,,255,"$19,184.71 ","$14,707.26 "
36660,OTHER,,7,$532.59 ,$426.08 
,TOTAL,,7,$532.59 ,$426.08 
36680,OTHER,,332,"$19,122.20 ","$15,219.37 "
,TOTAL,,332,"$19,122.20 ","$15,219.37 "
36800,SG,,18,"$8,818.77 ","$7,003.98 "
,OTHER,,"37,664","$5,695,553.46 ","$4,519,508.56 "
,TOTAL,,"37,682","$5,704,372.23 ","$4,526,512.54 "
36810,SG,,1,$503.62 ,$402.90 
,OTHER,,874,"$193,959.82 ","$154,150.54 "
,TOTAL,,875,"$194,463.44 ","$154,553.44 "
36815,SG,,10,"$5,095.90 ","$4,076.72 "
,OTHER,,544,"$68,960.96 ","$54,422.17 "
,TOTAL,,554,"$74,056.86 ","$58,498.89 "
36819,SG,,40,"$19,707.34 ","$15,364.62 "
,80'S,,322,"$40,212.78 ","$31,889.46 "
,OTHER,,"7,336","$5,553,304.94 ","$4,395,471.15 "
,TOTAL,,"7,698","$5,613,225.06 ","$4,442,725.23 "
36820,SG,,12,"$6,078.19 ","$4,782.57 "
,80'S,,58,"$7,069.04 ","$5,655.19 "
,OTHER,,"1,799","$1,377,238.28 ","$1,089,310.81 "
,TOTAL,,"1,869","$1,390,385.51 ","$1,099,748.57 "
36821,SG,,489,"$243,521.29 ","$191,633.73 "
,80'S,,"1,100","$89,077.80 ","$70,369.46 "
,OTHER,,"28,702","$14,464,880.69 ","$11,426,502.06 "
,TOTAL,,"30,291","$14,797,479.78 ","$11,688,505.25 "
36822,OTHER,,345,"$117,428.83 ","$93,656.53 "
,TOTAL,,345,"$117,428.83 ","$93,656.53 "
36823,OTHER,,124,"$149,279.65 ","$117,993.76 "
,TOTAL,,124,"$149,279.65 ","$117,993.76 "
36825,SG,,89,"$55,597.45 ","$44,267.96 "
,80'S,,347,"$32,495.36 ","$25,887.03 "
,OTHER,,"6,846","$3,863,504.66 ","$3,063,177.54 "
,TOTAL,,"7,282","$3,951,597.47 ","$3,133,332.53 "
36830,SG,,278,"$170,475.67 ","$134,986.60 "
,80'S,,"2,458","$268,641.27 ","$213,212.00 "
,OTHER,,"48,133","$31,643,216.39 ","$25,069,047.25 "
,TOTAL,,"50,869","$32,082,333.33 ","$25,417,245.85 "
36831,SG,,31,"$40,030.83 ","$32,024.72 "
,80'S,,484,"$32,912.24 ","$26,172.50 "
,OTHER,,"22,451","$9,290,715.15 ","$7,356,724.53 "
,TOTAL,,"22,966","$9,363,658.22 ","$7,414,921.75 "
36832,SG,,155,"$96,493.65 ","$75,859.10 "
,80'S,,550,"$50,843.19 ","$40,297.31 "
,OTHER,,"14,998","$8,499,818.85 ","$6,725,944.13 "
,TOTAL,,"15,703","$8,647,155.69 ","$6,842,100.54 "
36833,SG,,74,"$46,130.50 ","$35,094.49 "
,80'S,,951,"$101,500.41 ","$80,630.94 "
,OTHER,,"19,978","$12,703,534.47 ","$10,059,486.12 "
,TOTAL,,"21,003","$12,851,165.38 ","$10,175,211.55 "
36834,80'S,,58,"$4,244.13 ","$3,334.28 "
,OTHER,,"1,388","$639,622.92 ","$505,708.48 "
,TOTAL,,"1,446","$643,867.05 ","$509,042.76 "
36835,OTHER,,138,"$51,540.86 ","$41,232.80 "
,TOTAL,,138,"$51,540.86 ","$41,232.80 "
36860,OTHER,,"1,283","$178,419.23 ","$140,391.57 "
,TOTAL,,"1,283","$178,419.23 ","$140,391.57 "
36861,OTHER,,735,"$84,777.30 ","$67,064.31 "
,TOTAL,,735,"$84,777.30 ","$67,064.31 "
36870,SG,,384,"$522,514.75 ","$416,223.53 "
,OTHER,,"48,138","$19,418,129.69 ","$15,450,184.27 "
,TOTAL,,"48,522","$19,940,644.44 ","$15,866,407.80 "
37140,80'S,,1,$98.63 ,$78.90 
,OTHER,,140,"$157,574.35 ","$124,955.38 "
,TOTAL,,141,"$157,672.98 ","$125,034.28 "
37145,OTHER,,2,"$2,116.89 ","$1,693.51 "
,TOTAL,,2,"$2,116.89 ","$1,693.51 "
37160,80'S,,5,$660.41 ,$528.32 
,OTHER,,18,"$11,425.28 ","$9,072.22 "
,TOTAL,,23,"$12,085.69 ","$9,600.54 "
37180,OTHER,,5,"$6,958.33 ","$5,566.66 "
,TOTAL,,5,"$6,958.33 ","$5,566.66 "
37181,80'S,,3,$671.63 ,$537.31 
,OTHER,,15,"$21,113.10 ","$14,964.11 "
,TOTAL,,18,"$21,784.73 ","$15,501.42 "
37182,80'S,,3,$437.41 ,$349.92 
,OTHER,,"1,030","$881,349.60 ","$701,522.05 "
,TOTAL,,"1,033","$881,787.01 ","$701,871.97 "
37183,OTHER,,633,"$254,662.47 ","$200,933.53 "
,TOTAL,,633,"$254,662.47 ","$200,933.53 "
37195,OTHER,,13,"$3,690.78 ","$2,952.63 "
,TOTAL,,13,"$3,690.78 ","$2,952.63 "
37200,OTHER,,"2,498","$537,398.47 ","$423,072.86 "
,TOTAL,,"2,498","$537,398.47 ","$423,072.86 "
37201,OTHER,,"15,153","$3,107,280.69 ","$2,469,027.08 "
,TOTAL,,"15,153","$3,107,280.69 ","$2,469,027.08 "
37202,OTHER,,"11,765","$2,522,615.58 ","$2,005,270.57 "
,TOTAL,,"11,765","$2,522,615.58 ","$2,005,270.57 "
37203,OTHER,,"2,534","$619,548.13 ","$491,218.69 "
,TOTAL,,"2,534","$619,548.13 ","$491,218.69 "
37204,OTHER,,"19,818","$17,688,051.97 ","$14,044,573.90 "
,TOTAL,,"19,818","$17,688,051.97 ","$14,044,573.90 "
37205,80'S,,91,"$6,768.86 ","$5,415.16 "
,OTHER,,"78,700","$30,011,286.43 ","$23,853,772.23 "
,TOTAL,,"78,791","$30,018,055.29 ","$23,859,187.39 "
37206,80'S,,36,"$1,250.11 ","$1,000.08 "
,OTHER,,"20,742","$4,319,522.98 ","$3,437,796.73 "
,TOTAL,,"20,778","$4,320,773.09 ","$3,438,796.81 "
37207,80'S,,324,"$15,626.75 ","$12,451.38 "
,OTHER,,"3,934","$1,216,969.56 ","$967,731.88 "
,TOTAL,,"4,258","$1,232,596.31 ","$980,183.26 "
37208,80'S,,77,"$2,690.50 ","$2,152.40 "
,OTHER,,979,"$205,448.36 ","$163,535.59 "
,TOTAL,,"1,056","$208,138.86 ","$165,687.99 "
37209,OTHER,,"2,572","$214,811.59 ","$170,457.59 "
,TOTAL,,"2,572","$214,811.59 ","$170,457.59 "
37250,80'S,,7,$125.97 ,$100.77 
,OTHER,,"2,895","$313,256.41 ","$248,873.03 "
,TOTAL,,"2,902","$313,382.38 ","$248,973.80 "
37251,80'S,,11,$147.93 ,$118.36 
,OTHER,,"1,879","$153,743.32 ","$121,725.70 "
,TOTAL,,"1,890","$153,891.25 ","$121,844.06 "
37500,OTHER,,460,"$319,265.94 ","$252,457.42 "
,TOTAL,,460,"$319,265.94 ","$252,457.42 "
37501,OTHER,,56,"$21,562.90 ","$16,644.81 "
,TOTAL,,56,"$21,562.90 ","$16,644.81 "
37565,80'S,,2,$98.19 ,$78.55 
,OTHER,,108,"$52,365.73 ","$41,811.09 "
,TOTAL,,110,"$52,463.92 ","$41,889.64 "
37600,80'S,,21,"$1,172.32 ",$937.84 
,OTHER,,195,"$65,110.10 ","$51,620.44 "
,TOTAL,,216,"$66,282.42 ","$52,558.28 "
37605,80'S,,17,"$1,467.38 ","$1,173.92 "
,OTHER,,133,"$65,031.47 ","$51,976.73 "
,TOTAL,,150,"$66,498.85 ","$53,150.65 "
37606,80'S,,3,$98.08 ,$78.46 
,OTHER,,21,"$6,373.79 ","$5,077.91 "
,TOTAL,,24,"$6,471.87 ","$5,156.37 "
37607,SG,,46,"$21,972.49 ","$17,577.98 "
,80'S,,2,$99.29 ,$79.43 
,OTHER,,"8,141","$2,540,023.17 ","$2,008,019.71 "
,TOTAL,,"8,189","$2,562,094.95 ","$2,025,677.12 "
37609,SG,,"2,455","$1,089,068.43 ","$867,356.52 "
,80'S,,1,$39.21 ,$31.37 
,OTHER,,"24,358","$5,733,479.21 ","$4,546,138.10 "
,TOTAL,,"26,814","$6,822,586.85 ","$5,413,525.99 "
37615,80'S,,10,$324.81 ,$259.87 
,OTHER,,78,"$19,337.47 ","$15,319.23 "
,TOTAL,,88,"$19,662.28 ","$15,579.10 "
37616,80'S,,18,"$1,596.80 ","$1,277.44 "
,OTHER,,104,"$71,336.85 ","$55,854.43 "
,TOTAL,,122,"$72,933.65 ","$57,131.87 "
37617,80'S,,122,"$18,120.06 ","$14,388.84 "
,OTHER,,593,"$557,634.71 ","$442,313.50 "
,TOTAL,,715,"$575,754.77 ","$456,702.34 "
37618,80'S,,93,"$3,358.18 ","$2,686.50 "
,OTHER,,"1,062","$241,716.77 ","$192,096.97 "
,TOTAL,,"1,155","$245,074.95 ","$194,783.47 "
37620,80'S,,2,$161.09 ,$128.87 
,OTHER,,"49,274","$29,978,379.79 ","$23,891,528.02 "
,TOTAL,,"49,276","$29,978,540.88 ","$23,891,656.89 "
37650,OTHER,,113,"$40,644.77 ","$32,515.85 "
,TOTAL,,113,"$40,644.77 ","$32,515.85 "
37660,80'S,,5,$681.04 ,$544.83 
,OTHER,,44,"$38,252.59 ","$30,602.08 "
,TOTAL,,49,"$38,933.63 ","$31,146.91 "
37700,SG,,126,"$50,211.56 ","$39,147.19 "
,80'S,,2,$96.50 ,$77.20 
,OTHER,,"1,754","$350,946.84 ","$277,181.74 "
,TOTAL,,"1,882","$401,254.90 ","$316,406.13 "
37720,SG,,413,"$201,502.91 ","$157,965.65 "
,80'S,,2,$128.75 ,$103.00 
,OTHER,,"3,547","$1,180,592.28 ","$929,915.96 "
,TOTAL,,"3,962","$1,382,223.94 ","$1,087,984.61 "
37730,SG,,89,"$42,085.25 ","$33,582.24 "
,80'S,,2,$183.09 ,$146.47 
,OTHER,,"1,165","$516,598.23 ","$405,668.29 "
,TOTAL,,"1,256","$558,866.57 ","$439,397.00 "
37735,SG,,22,"$11,158.45 ","$8,610.95 "
,80'S,,28,"$2,884.82 ","$2,307.84 "
,OTHER,,441,"$270,156.20 ","$211,253.19 "
,TOTAL,,491,"$284,199.47 ","$222,171.98 "
37760,SG,,198,"$95,568.38 ","$75,013.15 "
,80'S,,56,"$5,180.17 ","$4,144.12 "
,OTHER,,"1,815","$977,171.13 ","$772,179.89 "
,TOTAL,,"2,069","$1,077,919.68 ","$851,337.16 "
37780,SG,,22,"$10,929.32 ","$8,436.92 "
,OTHER,,260,"$51,872.13 ","$41,055.08 "
,TOTAL,,282,"$62,801.45 ","$49,492.00 "
37785,SG,,540,"$250,838.95 ","$197,535.71 "
,OTHER,,"7,387","$1,708,451.27 ","$1,342,524.40 "
,TOTAL,,"7,927","$1,959,290.22 ","$1,540,060.11 "
37788,OTHER,,5,"$5,634.71 ","$4,507.78 "
,TOTAL,,5,"$5,634.71 ","$4,507.78 "
37790,OTHER,,4,"$1,539.71 ","$1,231.77 "
,TOTAL,,4,"$1,539.71 ","$1,231.77 "
37799,80'S,,81,"$14,185.73 ","$11,348.57 "
,OTHER,,"4,410","$1,813,299.25 ","$1,444,918.11 "
,TOTAL,,"4,491","$1,827,484.98 ","$1,456,266.68 "
38100,80'S,LYMPHATIC,"1,260","$137,215.34 ","$109,236.18 "
,OTHER,,"4,500","$2,943,883.20 ","$2,333,345.90 "
,TOTAL,,"5,760","$3,081,098.54 ","$2,442,582.08 "
38101,80'S,,18,"$1,695.35 ","$1,279.45 "
,OTHER,,55,"$31,736.91 ","$24,866.80 "
,TOTAL,,73,"$33,432.26 ","$26,146.25 "
38102,80'S,,177,"$7,142.79 ","$5,705.14 "
,OTHER,,666,"$164,560.84 ","$130,984.83 "
,TOTAL,,843,"$171,703.63 ","$136,689.97 "
38115,80'S,,77,"$7,277.49 ","$5,821.97 "
,OTHER,,243,"$148,271.07 ","$118,543.93 "
,TOTAL,,320,"$155,548.56 ","$124,365.90 "
38120,80'S,,334,"$49,412.79 ","$38,513.67 "
,OTHER,,953,"$845,218.48 ","$667,610.98 "
,TOTAL,,"1,287","$894,631.27 ","$706,124.65 "
38129,80'S,,3,$331.90 ,$265.52 
,OTHER,,15,"$8,237.37 ","$6,589.89 "
,TOTAL,,18,"$8,569.27 ","$6,855.41 "
38200,OTHER,,47,"$4,674.98 ","$3,589.19 "
,TOTAL,,47,"$4,674.98 ","$3,589.19 "
38205,OTHER,,113,"$8,556.27 ","$6,809.00 "
,TOTAL,,113,"$8,556.27 ","$6,809.00 "
38206,OTHER,,"1,427","$111,876.35 ","$88,829.48 "
,TOTAL,,"1,427","$111,876.35 ","$88,829.48 "
38220,80'S,,101,$607.24 ,$475.13 
,OTHER,,"74,906","$5,896,879.92 ","$4,649,014.54 "
,TOTAL,,"75,007","$5,897,487.16 ","$4,649,489.67 "
38221,80'S,,2,$16.91 ,$13.53 
,OTHER,,"139,392","$20,442,989.77 ","$16,132,313.84 "
,TOTAL,,"139,394","$20,443,006.68 ","$16,132,327.37 "
38230,80'S,,14,$474.13 ,$379.34 
,OTHER,,587,"$120,736.93 ","$96,030.89 "
,TOTAL,,601,"$121,211.06 ","$96,410.23 "
38231,OTHER,,203,"$15,265.64 ","$12,129.01 "
,TOTAL,,203,"$15,265.64 ","$12,129.01 "
38240,OTHER,,184,"$21,434.20 ","$16,739.73 "
,TOTAL,,184,"$21,434.20 ","$16,739.73 "
38241,OTHER,,589,"$65,303.99 ","$51,889.34 "
,TOTAL,,589,"$65,303.99 ","$51,889.34 "
38242,OTHER,,20,"$1,417.20 ","$1,133.79 "
,TOTAL,,20,"$1,417.20 ","$1,133.79 "
38300,SG,,1,$329.97 ,$263.98 
,OTHER,,343,"$68,130.64 ","$52,928.44 "
