HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
29873,SG,,"1,071","$357,753.67 ","$281,857.89 "
,OTHER,,"3,230","$739,288.28 ","$579,116.65 "
,TOTAL,,"4,301","$1,097,041.95 ","$860,974.54 "
29874,AS,,26,"$1,494.55 ","$1,195.66 "
,SG,,173,"$86,743.57 ","$67,816.86 "
,80'S,,9,$709.40 ,$567.53 
,OTHER,,830,"$408,286.34 ","$319,882.61 "
,TOTAL,,"1,038","$497,233.86 ","$389,462.66 "
29875,AS,,187,"$5,702.61 ","$4,510.31 "
,SG,,"3,160","$1,328,225.40 ","$1,048,813.23 "
,80'S,,30,$970.61 ,$776.47 
,OTHER,,"7,441","$1,617,264.48 ","$1,269,337.20 "
,TOTAL,,"10,818","$2,952,163.10 ","$2,323,437.21 "
29876,AS,,7,$452.87 ,$362.29 
,SG,,"3,643","$1,587,929.32 ","$1,254,113.83 "
,80'S,,3,$160.28 ,$128.23 
,OTHER,,"14,506","$6,010,955.07 ","$4,731,363.55 "
,TOTAL,,"18,159","$7,599,497.54 ","$5,985,967.90 "
29877,AS,,130,"$9,242.68 ","$7,308.24 "
,SG,,"2,093","$1,270,740.91 ","$993,117.90 "
,80'S,,17,"$1,327.38 ","$1,061.91 "
,OTHER,,"6,466","$3,481,782.05 ","$2,710,814.02 "
,TOTAL,,"8,706","$4,763,093.02 ","$3,712,302.07 "
29879,AS,,372,"$23,333.67 ","$18,605.63 "
,SG,,"3,615","$993,901.85 ","$752,419.23 "
,80'S,,52,"$3,477.54 ","$2,766.03 "
,OTHER,,"11,849","$5,053,646.06 ","$3,967,098.33 "
,TOTAL,,"15,888","$6,074,359.12 ","$4,740,889.22 "
29880,AS,,"1,309","$113,396.85 ","$89,947.77 "
,SG,,"21,748","$13,418,038.05 ","$10,591,819.75 "
,80'S,,216,"$20,261.72 ","$15,885.47 "
,OTHER,,"57,011","$36,703,515.03 ","$28,936,386.87 "
,TOTAL,,"80,284","$50,255,211.65 ","$39,634,039.86 "
29881,AS,,"1,732","$129,248.16 ","$102,343.04 "
,SG,,"29,981","$17,446,175.05 ","$13,706,827.89 "
,80'S,,247,"$19,610.94 ","$15,327.09 "
,OTHER,,"79,027","$42,979,196.21 ","$33,747,679.79 "
,TOTAL,,"110,987","$60,574,230.36 ","$47,572,177.81 "
29882,SG,,216,"$94,657.93 ","$72,729.01 "
,80'S,,1,$99.66 ,$79.73 
,OTHER,,783,"$466,273.39 ","$365,234.87 "
,TOTAL,,"1,000","$561,030.98 ","$438,043.61 "
29883,AS,,6,$552.66 ,$442.13 
,SG,,115,"$55,398.43 ","$43,357.64 "
,80'S,,2,$275.59 ,$220.47 
,OTHER,,423,"$343,567.61 ","$271,294.86 "
,TOTAL,,546,"$399,794.29 ","$315,315.10 "
29884,AS,,142,"$10,031.74 ","$7,996.43 "
,SG,,269,"$124,553.27 ","$97,322.81 "
,80'S,,45,"$3,690.40 ","$2,865.78 "
,OTHER,,"1,128","$522,706.29 ","$412,675.94 "
,TOTAL,,"1,584","$660,981.70 ","$520,860.96 "
29885,AS,,8,$794.99 ,$636.00 
,SG,,10,"$3,053.05 ","$2,442.45 "
,80'S,,2,$239.17 ,$191.33 
,OTHER,,60,"$41,507.74 ","$32,395.10 "
,TOTAL,,80,"$45,594.95 ","$35,664.88 "
29886,AS,,3,$238.17 ,$190.54 
,SG,,21,"$5,978.59 ","$4,589.43 "
,80'S,,1,$118.36 ,$94.69 
,OTHER,,151,"$43,931.99 ","$34,238.59 "
,TOTAL,,176,"$50,267.11 ","$39,113.25 "
29887,AS,,11,"$1,005.03 ",$804.03 
,SG,,56,"$19,446.50 ","$15,241.23 "
,80'S,,6,$595.07 ,$476.06 
,OTHER,,228,"$151,413.04 ","$118,261.89 "
,TOTAL,,301,"$172,459.64 ","$134,783.21 "
29888,AS,,277,"$36,390.94 ","$28,804.91 "
,SG,,319,"$104,303.32 ","$82,072.31 "
,80'S,,128,"$19,990.19 ","$15,506.13 "
,OTHER,,"1,369","$1,280,246.06 ","$1,007,281.98 "
,TOTAL,,"2,093","$1,440,930.51 ","$1,133,665.33 "
29889,AS,,7,"$1,087.22 ",$869.78 
,SG,,17,"$5,948.30 ","$4,758.63 "
,80'S,,8,"$1,422.29 ","$1,137.84 "
,OTHER,,118,"$128,968.04 ","$100,503.37 "
,TOTAL,,150,"$137,425.85 ","$107,269.62 "
29891,AS,,43,"$3,356.91 ","$2,620.32 "
,SG,,120,"$52,542.80 ","$39,943.53 "
,80'S,,23,"$2,014.84 ","$1,611.88 "
,OTHER,,345,"$200,275.07 ","$156,518.46 "
,TOTAL,,531,"$258,189.62 ","$200,694.19 "
29892,AS,,6,$465.09 ,$343.76 
,SG,,13,"$5,821.92 ","$4,453.71 "
,80'S,,5,$382.13 ,$305.69 
,OTHER,,50,"$30,676.76 ","$23,531.05 "
,TOTAL,,74,"$37,345.90 ","$28,634.21 "
29893,AS,,7,$328.01 ,$262.40 
,SG,,776,"$1,008,375.54 ","$785,836.49 "
,80'S,,31,"$1,631.04 ","$1,253.87 "
,OTHER,,"1,600","$554,515.03 ","$430,023.11 "
,TOTAL,,"2,414","$1,564,849.62 ","$1,217,375.87 "
29894,AS,,14,$718.39 ,$574.70 
,SG,,47,"$20,808.92 ","$16,315.15 "
,80'S,,7,$473.63 ,$378.91 
,OTHER,,171,"$67,564.22 ","$53,290.86 "
,TOTAL,,239,"$89,565.16 ","$70,559.62 "
29895,AS,,41,"$2,075.55 ","$1,660.44 "
,SG,,167,"$72,714.38 ","$57,682.98 "
,80'S,,16,$933.29 ,$746.62 
,OTHER,,391,"$150,708.67 ","$118,330.65 "
,TOTAL,,615,"$226,431.89 ","$178,420.69 "
29897,AS,,34,"$2,151.17 ","$1,672.00 "
,SG,,149,"$67,547.03 ","$52,036.46 "
,80'S,,18,"$1,408.57 ","$1,126.85 "
,OTHER,,354,"$158,516.41 ","$122,230.99 "
,TOTAL,,555,"$229,623.18 ","$177,066.30 "
29898,AS,,153,"$10,311.60 ","$8,231.09 "
,SG,,401,"$185,067.17 ","$144,353.07 "
,80'S,,84,"$7,056.56 ","$5,341.05 "
,OTHER,,"1,313","$656,222.37 ","$513,910.10 "
,TOTAL,,"1,951","$858,657.70 ","$671,835.31 "
29899,AS,,40,"$5,264.12 ","$4,211.31 "
,SG,,24,"$10,274.12 ","$7,442.15 "
,80'S,,18,"$2,914.18 ","$2,331.38 "
,OTHER,,221,"$216,115.79 ","$171,134.25 "
,TOTAL,,303,"$234,568.21 ","$185,119.09 "
29900,SG,,1,$253.23 ,$202.58 
,OTHER,,4,"$1,284.88 ","$1,027.92 "
,TOTAL,,5,"$1,538.11 ","$1,230.50 "
29901,SG,,4,"$1,986.58 ","$1,589.27 "
,OTHER,,14,"$4,793.67 ","$3,834.93 "
,TOTAL,,18,"$6,780.25 ","$5,424.20 "
29902,OTHER,,11,"$5,235.16 ","$4,188.14 "
,TOTAL,,11,"$5,235.16 ","$4,188.14 "
29999,AS,,234,"$13,122.39 ","$10,497.89 "
,80'S,,143,"$11,776.15 ","$9,393.75 "
,OTHER,,"1,956","$804,057.55 ","$640,217.52 "
,TOTAL,,"2,333","$828,956.09 ","$660,109.16 "
30000,OTHER,RESPIRATORY,327,"$50,107.31 ","$39,527.01 "
,TOTAL,,327,"$50,107.31 ","$39,527.01 "
30020,OTHER,,236,"$29,748.13 ","$23,428.33 "
,TOTAL,,236,"$29,748.13 ","$23,428.33 "
30100,OTHER,,"2,977","$279,673.86 ","$214,080.26 "
,TOTAL,,"2,977","$279,673.86 ","$214,080.26 "
30110,OTHER,,728,"$131,639.16 ","$100,007.06 "
,TOTAL,,728,"$131,639.16 ","$100,007.06 "
30115,SG,,135,"$40,692.69 ","$32,211.38 "
,OTHER,,992,"$320,883.52 ","$253,757.23 "
,TOTAL,,"1,127","$361,576.21 ","$285,968.61 "
30117,SG,,308,"$139,506.33 ","$109,353.41 "
,OTHER,,"1,949","$720,715.24 ","$564,870.44 "
,TOTAL,,"2,257","$860,221.57 ","$674,223.85 "
30118,SG,,25,"$11,026.13 ","$8,820.92 "
,80'S,,4,$423.34 ,$338.67 
,OTHER,,230,"$155,235.21 ","$123,839.33 "
,TOTAL,,259,"$166,684.68 ","$132,998.92 "
30120,SG,,74,"$22,862.11 ","$17,963.72 "
,OTHER,,359,"$150,663.14 ","$118,733.69 "
,TOTAL,,433,"$173,525.25 ","$136,697.41 "
30124,OTHER,,181,"$45,617.09 ","$35,750.63 "
,TOTAL,,181,"$45,617.09 ","$35,750.63 "
30125,SG,,18,"$6,265.42 ","$5,012.33 "
,OTHER,,50,"$28,186.88 ","$22,518.22 "
,TOTAL,,68,"$34,452.30 ","$27,530.55 "
30130,SG,,"1,272","$404,521.55 ","$318,712.06 "
,OTHER,,"4,498","$1,287,822.29 ","$1,013,844.00 "
,TOTAL,,"5,770","$1,692,343.84 ","$1,332,556.06 "
30140,SG,,"4,942","$1,400,936.73 ","$1,103,012.29 "
,OTHER,,"14,949","$5,309,458.52 ","$4,165,897.08 "
,TOTAL,,"19,891","$6,710,395.25 ","$5,268,909.37 "
30150,SG,,47,"$20,168.10 ","$15,740.38 "
,OTHER,,377,"$255,895.52 ","$202,981.94 "
,TOTAL,,424,"$276,063.62 ","$218,722.32 "
30160,SG,,1,$629.37 ,$503.50 
,80'S,,2,$192.75 ,$154.20 
,OTHER,,67,"$39,228.79 ","$31,342.80 "
,TOTAL,,70,"$40,050.91 ","$32,000.50 "
30200,OTHER,,"8,107","$638,723.55 ","$485,262.17 "
,TOTAL,,"8,107","$638,723.55 ","$485,262.17 "
30210,OTHER,,840,"$77,212.75 ","$58,501.40 "
,TOTAL,,840,"$77,212.75 ","$58,501.40 "
30220,SG,,32,"$14,281.62 ","$11,067.20 "
,OTHER,,371,"$55,611.80 ","$42,999.26 "
,TOTAL,,403,"$69,893.42 ","$54,066.46 "
30300,OTHER,,"1,760","$313,302.10 ","$240,961.41 "
,TOTAL,,"1,760","$313,302.10 ","$240,961.41 "
30310,SG,,24,"$6,350.91 ","$5,039.39 "
,OTHER,,110,"$17,585.07 ","$13,835.07 "
,TOTAL,,134,"$23,935.98 ","$18,874.46 "
30320,SG,,3,"$1,209.56 ",$967.65 
,OTHER,,11,"$3,678.30 ","$2,697.35 "
,TOTAL,,14,"$4,887.86 ","$3,665.00 "
30400,SG,,34,"$17,751.08 ","$14,034.43 "
,OTHER,,101,"$88,672.34 ","$70,431.40 "
,TOTAL,,135,"$106,423.42 ","$84,465.83 "
30410,SG,,23,"$14,474.72 ","$11,243.69 "
,OTHER,,55,"$64,055.46 ","$50,320.55 "
,TOTAL,,78,"$78,530.18 ","$61,564.24 "
30420,SG,,92,"$60,006.98 ","$47,498.16 "
,OTHER,,366,"$471,380.07 ","$371,793.64 "
,TOTAL,,458,"$531,387.05 ","$419,291.80 "
30430,SG,,23,"$8,542.89 ","$6,588.66 "
,80'S,,1,$126.78 ,$101.42 
,OTHER,,66,"$52,126.97 ","$41,701.57 "
,TOTAL,,90,"$60,796.64 ","$48,391.65 "
30435,80'S,,2,$387.71 ,$310.17 
,OTHER,,23,"$25,237.57 ","$20,190.06 "
,TOTAL,,25,"$25,625.28 ","$20,500.23 "
30450,SG,,10,"$8,953.28 ","$6,616.02 "
,OTHER,,78,"$118,853.17 ","$95,082.47 "
,TOTAL,,88,"$127,806.45 ","$101,698.49 "
30460,SG,,2,"$1,226.71 ",$981.37 
,OTHER,,12,"$6,393.33 ","$5,114.66 "
,TOTAL,,14,"$7,620.04 ","$6,096.03 "
30462,SG,,2,"$2,340.02 ","$1,872.02 "
,80'S,,2,$522.01 ,$417.61 
,OTHER,,11,"$17,405.29 ","$13,924.22 "
,TOTAL,,15,"$20,267.32 ","$16,213.85 "
30465,SG,,272,"$349,935.01 ","$275,705.61 "
,80'S,,1,$69.27 ,$55.42 
,OTHER,,"1,030","$908,474.25 ","$712,420.85 "
,TOTAL,,"1,303","$1,258,478.53 ","$988,181.88 "
30520,SG,,"5,333","$2,564,121.15 ","$2,011,134.52 "
,OTHER,,"19,766","$6,546,216.92 ","$5,126,193.98 "
,TOTAL,,"25,099","$9,110,338.07 ","$7,137,328.50 "
30540,SG,,4,"$2,914.51 ","$1,850.58 "
,80'S,,2,$152.03 ,$121.63 
,OTHER,,18,"$9,084.24 ","$7,134.74 "
,TOTAL,,24,"$12,150.78 ","$9,106.95 "
30545,OTHER,,1,"$1,017.63 ",$814.10 
,TOTAL,,1,"$1,017.63 ",$814.10 
30560,SG,,66,"$17,089.19 ","$13,497.22 "
,OTHER,,576,"$71,708.05 ","$55,498.00 "
,TOTAL,,642,"$88,797.24 ","$68,995.22 "
30580,SG,,29,"$16,105.24 ","$12,718.89 "
,OTHER,,754,"$369,080.02 ","$288,666.42 "
,TOTAL,,783,"$385,185.26 ","$301,385.31 "
30600,SG,,6,"$3,638.63 ","$2,910.90 "
,OTHER,,74,"$27,584.64 ","$21,749.08 "
,TOTAL,,80,"$31,223.27 ","$24,659.98 "
30620,SG,,19,"$17,239.76 ","$13,061.29 "
,OTHER,,144,"$60,640.09 ","$48,027.68 "
,TOTAL,,163,"$77,879.85 ","$61,088.97 "
30630,SG,,59,"$53,302.04 ","$41,629.96 "
,80'S,,1,$101.40 ,$81.12 
,OTHER,,198,"$99,113.90 ","$78,286.35 "
,TOTAL,,258,"$152,517.34 ","$119,997.43 "
30801,SG,,168,"$31,625.76 ","$24,819.52 "
,OTHER,,"4,233","$723,501.62 ","$555,384.30 "
,TOTAL,,"4,401","$755,127.38 ","$580,203.82 "
30802,SG,,388,"$75,956.51 ","$59,845.16 "
,OTHER,,"3,299","$530,573.84 ","$415,054.52 "
,TOTAL,,"3,687","$606,530.35 ","$474,899.68 "
30901,OTHER,,"125,291","$9,974,187.34 ","$7,533,496.55 "
,TOTAL,,"125,291","$9,974,187.34 ","$7,533,496.55 "
30903,SG,,76,"$22,267.46 ","$17,498.69 "
,OTHER,,"46,330","$5,969,170.00 ","$4,611,792.51 "
,TOTAL,,"46,406","$5,991,437.46 ","$4,629,291.20 "
30905,SG,,26,"$6,304.05 ","$5,022.95 "
,OTHER,,"8,452","$1,099,065.19 ","$856,357.73 "
,TOTAL,,"8,478","$1,105,369.24 ","$861,380.68 "
30906,SG,,6,"$1,779.54 ","$1,423.62 "
,OTHER,,"1,046","$197,906.62 ","$154,879.74 "
,TOTAL,,"1,052","$199,686.16 ","$156,303.36 "
30915,SG,,7,"$2,123.32 ","$1,698.66 "
,OTHER,,141,"$60,180.85 ","$47,738.75 "
,TOTAL,,148,"$62,304.17 ","$49,437.41 "
30920,SG,,5,"$1,561.09 ","$1,149.67 "
,OTHER,,155,"$105,457.49 ","$81,807.60 "
,TOTAL,,160,"$107,018.58 ","$82,957.27 "
30930,SG,,933,"$408,344.19 ","$324,313.51 "
,OTHER,,"2,638","$191,664.94 ","$151,573.42 "
,TOTAL,,"3,571","$600,009.13 ","$475,886.93 "
30999,80'S,,1,$34.20 ,$27.36 
,OTHER,,310,"$87,960.02 ","$70,055.93 "
,TOTAL,,311,"$87,994.22 ","$70,083.29 "
31000,OTHER,,"3,998","$606,194.62 ","$471,854.96 "
,TOTAL,,"3,998","$606,194.62 ","$471,854.96 "
31002,OTHER,,179,"$22,722.95 ","$17,710.35 "
,TOTAL,,179,"$22,722.95 ","$17,710.35 "
31020,SG,,90,"$27,013.39 ","$21,549.54 "
,OTHER,,433,"$95,514.29 ","$75,309.90 "
,TOTAL,,523,"$122,527.68 ","$96,859.44 "
31030,SG,,88,"$35,465.79 ","$27,977.68 "
,OTHER,,698,"$290,654.01 ","$228,604.24 "
,TOTAL,,786,"$326,119.80 ","$256,581.92 "
31032,SG,,64,"$35,515.91 ","$28,412.71 "
,OTHER,,406,"$197,457.77 ","$155,152.25 "
,TOTAL,,470,"$232,973.68 ","$183,564.96 "
31040,OTHER,,183,"$46,549.43 ","$36,839.59 "
,TOTAL,,183,"$46,549.43 ","$36,839.59 "
31050,SG,,20,"$5,358.73 ","$4,286.99 "
,OTHER,,126,"$41,294.17 ","$32,641.95 "
,TOTAL,,146,"$46,652.90 ","$36,928.94 "
31051,SG,,15,"$5,731.66 ","$4,585.33 "
,OTHER,,93,"$39,868.43 ","$31,398.08 "
,TOTAL,,108,"$45,600.09 ","$35,983.41 "
31070,SG,,30,"$7,413.10 ","$5,817.09 "
,OTHER,,232,"$66,956.30 ","$53,437.18 "
,TOTAL,,262,"$74,369.40 ","$59,254.27 "
31075,SG,,5,"$2,526.37 ","$2,021.10 "
,80'S,,7,$812.81 ,$561.25 
,OTHER,,90,"$58,198.37 ","$45,833.87 "
,TOTAL,,102,"$61,537.55 ","$48,416.22 "
31080,OTHER,,39,"$13,177.40 ","$10,454.82 "
,TOTAL,,39,"$13,177.40 ","$10,454.82 "
31081,80'S,,5,$577.50 ,$462.00 
,OTHER,,55,"$38,531.14 ","$30,774.62 "
,TOTAL,,60,"$39,108.64 ","$31,236.62 "
31084,SG,,1,$334.88 ,$267.90 
,80'S,,5,$689.19 ,$551.35 
,OTHER,,29,"$26,483.39 ","$20,481.76 "
,TOTAL,,35,"$27,507.46 ","$21,301.01 "
31085,SG,,1,$632.82 ,$506.26 
,80'S,,9,"$1,310.56 ","$1,048.45 "
,OTHER,,99,"$92,016.20 ","$73,612.94 "
,TOTAL,,109,"$93,959.58 ","$75,167.65 "
31086,80'S,,1,$183.67 ,$146.94 
,OTHER,,13,"$12,337.66 ","$9,870.13 "
,TOTAL,,14,"$12,521.33 ","$10,017.07 "
31087,80'S,,1,$196.58 ,$157.26 
,OTHER,,17,"$13,991.95 ","$11,193.56 "
,TOTAL,,18,"$14,188.53 ","$11,350.82 "
31090,SG,,116,"$70,634.61 ","$55,072.22 "
,OTHER,,323,"$331,913.34 ","$264,621.09 "
,TOTAL,,439,"$402,547.95 ","$319,693.31 "
31200,SG,,265,"$63,553.63 ","$50,462.84 "
,OTHER,,879,"$282,102.21 ","$223,351.64 "
,TOTAL,,"1,144","$345,655.84 ","$273,814.48 "
31201,SG,,41,"$30,521.35 ","$24,035.33 "
,OTHER,,219,"$160,424.86 ","$126,866.77 "
,TOTAL,,260,"$190,946.21 ","$150,902.10 "
31205,SG,,98,"$31,894.89 ","$25,375.04 "
,80'S,,46,"$5,457.57 ","$4,366.13 "
,OTHER,,458,"$326,226.99 ","$255,729.44 "
,TOTAL,,602,"$363,579.45 ","$285,470.61 "
31225,80'S,,63,"$13,795.17 ","$11,036.15 "
,OTHER,,752,"$1,048,134.02 ","$831,089.00 "
,TOTAL,,815,"$1,061,929.19 ","$842,125.15 "
31230,80'S,,3,$777.39 ,$621.91 
,OTHER,,64,"$89,054.83 ","$71,144.62 "
,TOTAL,,67,"$89,832.22 ","$71,766.53 "
31231,OTHER,,"274,959","$46,757,626.68 ","$36,011,357.42 "
,TOTAL,,"274,959","$46,757,626.68 ","$36,011,357.42 "
31233,SG,,22,"$7,791.31 ","$6,233.05 "
,OTHER,,"9,495","$2,566,530.39 ","$1,999,772.43 "
,TOTAL,,"9,517","$2,574,321.70 ","$2,006,005.48 "
31235,SG,,13,"$2,921.53 ","$2,337.24 "
,OTHER,,"2,602","$1,020,425.77 ","$809,525.53 "
,TOTAL,,"2,615","$1,023,347.30 ","$811,862.77 "
31237,SG,,"1,001","$388,827.84 ","$308,096.21 "
,OTHER,,"52,551","$18,212,299.72 ","$14,209,998.71 "
,TOTAL,,"53,552","$18,601,127.56 ","$14,518,094.92 "
31238,SG,,298,"$88,695.11 ","$70,066.96 "
,80'S,,2,$90.48 ,$72.39 
,OTHER,,"18,037","$5,703,344.13 ","$4,460,886.21 "
,TOTAL,,"18,337","$5,792,129.72 ","$4,531,025.56 "
31239,SG,,285,"$162,313.08 ","$128,945.86 "
,80'S,,4,$314.42 ,$251.53 
,OTHER,,763,"$480,236.67 ","$378,503.82 "
,TOTAL,,"1,052","$642,864.17 ","$507,701.21 "
31240,SG,,755,"$186,826.32 ","$145,720.37 "
,OTHER,,"2,406","$245,557.66 ","$193,573.90 "
,TOTAL,,"3,161","$432,383.98 ","$339,294.27 "
31254,SG,,"1,980","$690,889.00 ","$544,620.82 "
,OTHER,,"5,837","$1,249,895.96 ","$982,641.06 "
,TOTAL,,"7,817","$1,940,784.96 ","$1,527,261.88 "
31255,SG,,"6,161","$4,062,486.53 ","$3,199,801.48 "
,OTHER,,"18,701","$7,960,452.72 ","$6,266,625.11 "
,TOTAL,,"24,862","$12,022,939.25 ","$9,466,426.59 "
31256,SG,,"3,558","$1,084,461.88 ","$854,573.81 "
,OTHER,,"10,298","$1,479,298.62 ","$1,166,194.45 "
,TOTAL,,"13,856","$2,563,760.50 ","$2,020,768.26 "
31267,SG,,"4,798","$1,493,165.73 ","$1,180,451.29 "
,OTHER,,"15,769","$4,025,215.20 ","$3,166,826.35 "
,TOTAL,,"20,567","$5,518,380.93 ","$4,347,277.64 "
31276,SG,,"2,792","$812,456.24 ","$642,162.20 "
,OTHER,,"9,411","$6,062,998.57 ","$4,777,261.65 "
,TOTAL,,"12,203","$6,875,454.81 ","$5,419,423.85 "
31287,SG,,"1,180","$340,360.77 ","$268,131.40 "
,80'S,,3,$154.56 ,$123.65 
,OTHER,,"4,268","$706,904.38 ","$557,930.96 "
,TOTAL,,"5,451","$1,047,419.71 ","$826,186.01 "
31288,SG,,"1,309","$385,621.23 ","$304,949.93 "
,80'S,,5,$204.10 ,$163.28 
,OTHER,,"4,860","$973,335.48 ","$769,039.88 "
,TOTAL,,"6,174","$1,359,160.81 ","$1,074,153.09 "
31290,80'S,,4,$562.11 ,$449.70 
,OTHER,,118,"$130,011.88 ","$103,460.95 "
,TOTAL,,122,"$130,573.99 ","$103,910.65 "
31291,80'S,,3,$508.98 ,$407.19 
,OTHER,,70,"$80,644.28 ","$62,809.49 "
,TOTAL,,73,"$81,153.26 ","$63,216.68 "
31292,80'S,,1,$238.46 ,$190.77 
,OTHER,,86,"$89,271.64 ","$70,819.79 "
,TOTAL,,87,"$89,510.10 ","$71,010.56 "
31293,80'S,,4,$620.25 ,$496.21 
,OTHER,,71,"$80,774.51 ","$63,989.86 "
,TOTAL,,75,"$81,394.76 ","$64,486.07 "
31294,OTHER,,26,"$31,690.64 ","$25,349.86 "
,TOTAL,,26,"$31,690.64 ","$25,349.86 "
31299,OTHER,,117,"$63,561.02 ","$50,842.29 "
,TOTAL,,117,"$63,561.02 ","$50,842.29 "
31300,SG,,8,"$5,489.70 ","$4,391.75 "
,80'S,,8,"$1,462.25 ","$1,169.81 "
,OTHER,,116,"$126,075.14 ","$98,910.71 "
,TOTAL,,132,"$133,027.09 ","$104,472.27 "
31320,SG,,1,$494.25 ,$395.40 
,OTHER,,7,"$3,143.81 ","$2,515.04 "
,TOTAL,,8,"$3,638.06 ","$2,910.44 "
31360,80'S,,115,"$23,762.51 ","$19,010.02 "
,OTHER,,640,"$781,559.17 ","$622,021.46 "
,TOTAL,,755,"$805,321.68 ","$641,031.48 "
31365,80'S,,68,"$18,328.96 ","$14,611.07 "
,OTHER,,414,"$687,051.87 ","$547,404.80 "
,TOTAL,,482,"$705,380.83 ","$562,015.87 "
31367,80'S,,4,"$1,100.37 ",$880.30 
,OTHER,,85,"$143,101.59 ","$114,423.26 "
,TOTAL,,89,"$144,201.96 ","$115,303.56 "
31368,80'S,,6,"$2,010.01 ","$1,608.00 "
,OTHER,,43,"$86,931.81 ","$69,545.51 "
,TOTAL,,49,"$88,941.82 ","$71,153.51 "
31370,80'S,,3,$845.01 ,$676.01 
,OTHER,,59,"$104,763.39 ","$83,810.77 "
,TOTAL,,62,"$105,608.40 ","$84,486.78 "
31375,80'S,,4,$991.66 ,$793.33 
,OTHER,,51,"$70,488.82 ","$55,935.68 "
,TOTAL,,55,"$71,480.48 ","$56,729.01 "
31380,80'S,,3,$783.18 ,$626.55 
,OTHER,,39,"$60,756.17 ","$48,604.91 "
,TOTAL,,42,"$61,539.35 ","$49,231.46 "
31382,80'S,,3,$867.34 ,$693.88 
,OTHER,,32,"$52,725.93 ","$42,171.71 "
,TOTAL,,35,"$53,593.27 ","$42,865.59 "
31390,80'S,,9,"$2,905.87 ","$2,324.70 "
,OTHER,,98,"$184,800.29 ","$147,840.19 "
,TOTAL,,107,"$187,706.16 ","$150,164.89 "
31395,80'S,,9,"$3,248.06 ","$2,598.47 "
,OTHER,,61,"$140,359.60 ","$110,349.94 "
,TOTAL,,70,"$143,607.66 ","$112,948.41 "
31400,80'S,,8,$871.00 ,$696.78 
,OTHER,,86,"$54,489.96 ","$43,497.18 "
,TOTAL,,94,"$55,360.96 ","$44,193.96 "
31420,80'S,,1,$62.40 ,$49.92 
,OTHER,,41,"$28,604.18 ","$22,635.61 "
,TOTAL,,42,"$28,666.58 ","$22,685.53 "
31500,OTHER,,"262,626","$30,250,239.04 ","$23,971,306.50 "
,TOTAL,,"262,626","$30,250,239.04 ","$23,971,306.50 "
31502,OTHER,,"17,346","$612,229.33 ","$477,314.09 "
,TOTAL,,"17,346","$612,229.33 ","$477,314.09 "
31505,OTHER,,"20,496","$1,547,545.97 ","$1,177,024.44 "
,TOTAL,,"20,496","$1,547,545.97 ","$1,177,024.44 "
31510,SG,,15,"$5,306.96 ","$4,146.37 "
,80'S,,1,$23.68 ,$18.94 
,OTHER,,140,"$15,877.66 ","$12,673.12 "
,TOTAL,,156,"$21,208.30 ","$16,838.43 "
31511,SG,,1,$425.93 ,$241.54 
,OTHER,,223,"$36,682.22 ","$28,830.07 "
,TOTAL,,224,"$37,108.15 ","$29,071.61 "
31512,SG,,8,"$3,342.21 ","$2,673.78 "
,OTHER,,35,"$4,766.01 ","$3,812.80 "
,TOTAL,,43,"$8,108.22 ","$6,486.58 "
31513,SG,,17,"$6,669.57 ","$5,323.86 "
,OTHER,,731,"$95,644.72 ","$73,331.80 "
,TOTAL,,748,"$102,314.29 ","$78,655.66 "
31515,SG,,36,"$9,956.60 ","$7,740.99 "
,OTHER,,"1,507","$178,020.67 ","$139,656.07 "
,TOTAL,,"1,543","$187,977.27 ","$147,397.06 "
31520,OTHER,,33,"$4,256.38 ","$3,405.13 "
,TOTAL,,33,"$4,256.38 ","$3,405.13 "
31525,SG,,406,"$109,234.97 ","$86,250.84 "
,OTHER,,"10,890","$2,004,567.50 ","$1,571,465.77 "
,TOTAL,,"11,296","$2,113,802.47 ","$1,657,716.61 "
31526,SG,,217,"$88,151.09 ","$68,885.35 "
,OTHER,,"1,570","$223,065.73 ","$175,663.18 "
,TOTAL,,"1,787","$311,216.82 ","$244,548.53 "
31527,OTHER,,24,"$4,259.65 ","$3,308.52 "
,TOTAL,,24,"$4,259.65 ","$3,308.52 "
31528,SG,,18,"$6,811.47 ","$5,449.18 "
,80'S,,1,$22.50 ,$18.00 
,OTHER,,200,"$23,488.07 ","$18,481.83 "
,TOTAL,,219,"$30,322.04 ","$23,949.01 "
31529,SG,,13,"$4,841.94 ","$3,873.55 "
,OTHER,,129,"$16,867.69 ","$13,066.19 "
,TOTAL,,142,"$21,709.63 ","$16,939.74 "
31530,SG,,19,"$7,470.35 ","$5,877.08 "
,OTHER,,401,"$80,196.24 ","$62,442.23 "
,TOTAL,,420,"$87,666.59 ","$68,319.31 "
31531,SG,,14,"$6,446.40 ","$5,097.58 "
,OTHER,,154,"$32,186.40 ","$25,536.14 "
,TOTAL,,168,"$38,632.80 ","$30,633.72 "
31535,SG,,"1,037","$435,208.58 ","$343,000.69 "
,OTHER,,"8,065","$1,435,851.62 ","$1,131,278.71 "
,TOTAL,,"9,102","$1,871,060.20 ","$1,474,279.40 "
31536,SG,,"1,391","$681,935.82 ","$537,550.86 "
,OTHER,,"7,482","$1,595,731.14 ","$1,254,293.39 "
