HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,TOTAL,,"39,144","$913,736.88 ","$724,389.14 "
38794,OTHER,,7,"$1,569.84 ","$1,255.87 "
,TOTAL,,7,"$1,569.84 ","$1,255.87 "
38999,80'S,,8,$624.96 ,$499.97 
,OTHER,,305,"$86,486.09 ","$69,138.94 "
,TOTAL,,313,"$87,111.05 ","$69,638.91 "
39000,80'S,MEDIASTINUM,74,"$3,725.73 ","$2,919.40 "
,OTHER,,848,"$304,683.05 ","$242,128.73 "
,TOTAL,,922,"$308,408.78 ","$245,048.13 "
39010,80'S,,225,"$23,181.61 ","$18,394.09 "
,OTHER,,"2,130","$1,170,210.31 ","$930,360.75 "
,TOTAL,,"2,355","$1,193,391.92 ","$948,754.84 "
39200,80'S,,12,"$1,271.50 ",$951.89 
,OTHER,,78,"$48,265.91 ","$37,050.73 "
,TOTAL,,90,"$49,537.41 ","$38,002.62 "
39220,80'S,,91,"$12,945.73 ","$10,206.18 "
,OTHER,,555,"$459,922.42 ","$366,122.44 "
,TOTAL,,646,"$472,868.15 ","$376,328.62 "
39400,80'S,,3,$141.30 ,$113.03 
,OTHER,,"13,224","$5,616,125.00 ","$4,446,681.02 "
,TOTAL,,"13,227","$5,616,266.30 ","$4,446,794.05 "
39499,80'S,,4,$362.68 ,$290.15 
,OTHER,,33,"$14,618.59 ","$11,694.87 "
,TOTAL,,37,"$14,981.27 ","$11,985.02 "
39501,80'S,,36,"$2,884.14 ","$2,307.33 "
,OTHER,,292,"$136,395.42 ","$108,044.77 "
,TOTAL,,328,"$139,279.56 ","$110,352.10 "
39502,80'S,,751,"$93,799.12 ","$74,319.74 "
,OTHER,,"2,673","$1,984,025.04 ","$1,572,966.73 "
,TOTAL,,"3,424","$2,077,824.16 ","$1,647,286.47 "
39503,80'S,,4,"$3,495.41 ","$2,796.34 "
,OTHER,,7,"$30,907.50 ","$24,726.00 "
,TOTAL,,11,"$34,402.91 ","$27,522.34 "
39520,80'S,,99,"$11,063.50 ","$8,793.71 "
,OTHER,,415,"$252,787.74 ","$200,195.64 "
,TOTAL,,514,"$263,851.24 ","$208,989.35 "
39530,80'S,,16,"$1,610.71 ","$1,288.57 "
,OTHER,,98,"$57,263.02 ","$45,501.55 "
,TOTAL,,114,"$58,873.73 ","$46,790.12 "
39531,80'S,,4,$497.99 ,$398.40 
,OTHER,,9,"$6,348.13 ","$5,078.50 "
,TOTAL,,13,"$6,846.12 ","$5,476.90 "
39540,80'S,,26,"$2,488.32 ","$1,990.65 "
,OTHER,,101,"$59,478.37 ","$47,552.73 "
,TOTAL,,127,"$61,966.69 ","$49,543.38 "
39541,80'S,,82,"$7,723.75 ","$6,140.30 "
,OTHER,,245,"$130,457.27 ","$102,917.76 "
,TOTAL,,327,"$138,181.02 ","$109,058.06 "
39545,80'S,,20,"$2,307.00 ","$1,845.62 "
,OTHER,,119,"$75,613.77 ","$60,082.93 "
,TOTAL,,139,"$77,920.77 ","$61,928.55 "
39560,80'S,,73,"$4,720.93 ","$3,772.05 "
,OTHER,,412,"$165,574.93 ","$131,663.61 "
,TOTAL,,485,"$170,295.86 ","$135,435.66 "
39561,80'S,,61,"$8,169.04 ","$6,535.27 "
,OTHER,,237,"$180,469.13 ","$143,692.88 "
,TOTAL,,298,"$188,638.17 ","$150,228.15 "
39599,80'S,,131,"$17,220.25 ","$13,764.88 "
,OTHER,,546,"$408,512.36 ","$326,300.26 "
,TOTAL,,677,"$425,732.61 ","$340,065.14 "
40490,OTHER,DIGESTIVE,"34,467","$3,475,012.96 ","$2,616,491.62 "
,TOTAL,,"34,467","$3,475,012.96 ","$2,616,491.62 "
40500,SG,,68,"$27,216.39 ","$21,668.35 "
,OTHER,,568,"$187,365.17 ","$146,439.62 "
,TOTAL,,636,"$214,581.56 ","$168,107.97 "
40510,SG,,183,"$74,102.72 ","$58,738.03 "
,OTHER,,"1,324","$457,175.85 ","$357,866.39 "
,TOTAL,,"1,507","$531,278.57 ","$416,604.42 "
40520,SG,,181,"$77,054.73 ","$61,046.27 "
,OTHER,,"1,514","$530,495.15 ","$418,052.02 "
,TOTAL,,"1,695","$607,549.88 ","$479,098.29 "
40525,SG,,105,"$41,721.45 ","$32,928.02 "
,OTHER,,318,"$143,488.71 ","$113,770.92 "
,TOTAL,,423,"$185,210.16 ","$146,698.94 "
40527,SG,,12,"$5,014.64 ","$3,951.56 "
,80'S,,1,$106.95 ,$85.56 
,OTHER,,94,"$48,434.77 ","$38,643.05 "
,TOTAL,,107,"$53,556.36 ","$42,680.17 "
40530,SG,,40,"$14,436.54 ","$11,314.51 "
,OTHER,,224,"$64,287.28 ","$51,205.88 "
,TOTAL,,264,"$78,723.82 ","$62,520.39 "
40650,SG,,12,"$5,117.37 ","$4,093.88 "
,OTHER,,293,"$75,903.34 ","$59,443.07 "
,TOTAL,,305,"$81,020.71 ","$63,536.95 "
40652,SG,,8,"$2,978.75 ","$2,383.00 "
,OTHER,,214,"$72,705.83 ","$57,609.40 "
,TOTAL,,222,"$75,684.58 ","$59,992.40 "
40654,SG,,59,"$24,607.95 ","$19,276.83 "
,OTHER,,568,"$216,748.78 ","$170,058.01 "
,TOTAL,,627,"$241,356.73 ","$189,334.84 "
40700,OTHER,,11,"$8,304.50 ","$6,643.61 "
,TOTAL,,11,"$8,304.50 ","$6,643.61 "
40701,OTHER,,4,"$3,210.89 ","$2,568.71 "
,TOTAL,,4,"$3,210.89 ","$2,568.71 "
40720,SG,,1,$971.97 ,$672.78 
,OTHER,,11,"$9,010.65 ","$7,208.52 "
,TOTAL,,12,"$9,982.62 ","$7,881.30 "
40761,SG,,1,$489.27 ,$391.42 
,OTHER,,18,"$16,151.27 ","$12,920.99 "
,TOTAL,,19,"$16,640.54 ","$13,312.41 "
40799,OTHER,,13,"$3,802.45 ","$2,936.72 "
,TOTAL,,13,"$3,802.45 ","$2,936.72 "
40800,OTHER,,933,"$135,205.68 ","$103,113.95 "
,TOTAL,,933,"$135,205.68 ","$103,113.95 "
40801,SG,,5,"$2,246.64 ","$1,518.35 "
,OTHER,,467,"$99,810.01 ","$76,274.75 "
,TOTAL,,472,"$102,056.65 ","$77,793.10 "
40804,OTHER,,103,"$15,409.40 ","$11,992.39 "
,TOTAL,,103,"$15,409.40 ","$11,992.39 "
40805,OTHER,,67,"$14,757.34 ","$11,343.53 "
,TOTAL,,67,"$14,757.34 ","$11,343.53 "
40806,OTHER,,20,"$1,340.14 ","$1,041.08 "
,TOTAL,,20,"$1,340.14 ","$1,041.08 "
40808,OTHER,,"8,535","$1,104,215.99 ","$839,999.67 "
,TOTAL,,"8,535","$1,104,215.99 ","$839,999.67 "
40810,OTHER,,"2,266","$326,207.89 ","$250,365.27 "
,TOTAL,,"2,266","$326,207.89 ","$250,365.27 "
40812,OTHER,,"7,137","$1,532,805.74 ","$1,183,086.88 "
,TOTAL,,"7,137","$1,532,805.74 ","$1,183,086.88 "
40814,SG,,111,"$46,429.75 ","$36,832.25 "
,OTHER,,"1,622","$475,464.56 ","$372,088.79 "
,TOTAL,,"1,733","$521,894.31 ","$408,921.04 "
40816,SG,,47,"$18,347.63 ","$14,573.34 "
,OTHER,,771,"$209,874.62 ","$165,803.80 "
,TOTAL,,818,"$228,222.25 ","$180,377.14 "
40818,SG,,34,"$2,746.58 ","$2,065.08 "
,OTHER,,227,"$37,434.89 ","$29,634.38 "
,TOTAL,,261,"$40,181.47 ","$31,699.46 "
40819,SG,,10,"$3,114.15 ","$2,491.33 "
,OTHER,,141,"$30,169.38 ","$22,605.53 "
,TOTAL,,151,"$33,283.53 ","$25,096.86 "
40820,OTHER,,"1,106","$200,940.93 ","$155,379.61 "
,TOTAL,,"1,106","$200,940.93 ","$155,379.61 "
40830,OTHER,,301,"$40,863.13 ","$32,413.65 "
,TOTAL,,301,"$40,863.13 ","$32,413.65 "
40831,SG,,3,$516.96 ,$413.57 
,OTHER,,204,"$35,345.97 ","$27,653.29 "
,TOTAL,,207,"$35,862.93 ","$28,066.86 "
40840,SG,,2,$725.66 ,$580.53 
,OTHER,,43,"$21,327.13 ","$17,032.73 "
,TOTAL,,45,"$22,052.79 ","$17,613.26 "
40842,SG,,1,$239.78 ,$191.82 
,OTHER,,9,"$3,449.26 ","$2,693.40 "
,TOTAL,,10,"$3,689.04 ","$2,885.22 "
40843,SG,,1,$254.90 ,$203.92 
,OTHER,,3,"$1,744.34 ","$1,395.48 "
,TOTAL,,4,"$1,999.24 ","$1,599.40 "
40844,OTHER,,9,"$7,949.61 ","$6,359.68 "
,TOTAL,,9,"$7,949.61 ","$6,359.68 "
40845,SG,,2,"$1,429.40 ","$1,143.52 "
,80'S,,3,$310.20 ,$248.16 
,OTHER,,84,"$69,572.92 ","$55,172.72 "
,TOTAL,,89,"$71,312.52 ","$56,564.40 "
40899,OTHER,,71,"$12,552.54 ","$10,016.51 "
,TOTAL,,71,"$12,552.54 ","$10,016.51 "
41000,OTHER,,150,"$15,274.72 ","$11,603.79 "
,TOTAL,,150,"$15,274.72 ","$11,603.79 "
41005,SG,,1,$142.47 ,$113.98 
,OTHER,,47,"$6,448.26 ","$5,093.44 "
,TOTAL,,48,"$6,590.73 ","$5,207.42 "
41006,OTHER,,54,"$11,464.97 ","$9,171.98 "
,TOTAL,,54,"$11,464.97 ","$9,171.98 "
41007,OTHER,,43,"$10,122.01 ","$7,859.61 "
,TOTAL,,43,"$10,122.01 ","$7,859.61 "
41008,OTHER,,125,"$29,366.30 ","$22,845.97 "
,TOTAL,,125,"$29,366.30 ","$22,845.97 "
41009,OTHER,,161,"$42,383.75 ","$32,845.90 "
,TOTAL,,161,"$42,383.75 ","$32,845.90 "
41010,SG,,2,$487.55 ,$390.04 
,OTHER,,24,"$2,487.66 ","$1,953.04 "
,TOTAL,,26,"$2,975.21 ","$2,343.08 "
41015,80'S,,1,$23.23 ,$18.58 
,OTHER,,45,"$11,116.61 ","$8,869.54 "
,TOTAL,,46,"$11,139.84 ","$8,888.12 "
41016,SG,,1,$307.51 ,$246.01 
,80'S,,1,$23.95 ,$19.16 
,OTHER,,88,"$22,607.60 ","$17,700.16 "
,TOTAL,,90,"$22,939.06 ","$17,965.33 "
41017,SG,,1,$326.16 ,$260.93 
,80'S,,2,$108.29 ,$86.63 
,OTHER,,194,"$54,933.12 ","$43,665.91 "
,TOTAL,,197,"$55,367.57 ","$44,013.47 "
41018,OTHER,,57,"$19,350.83 ","$15,174.01 "
,TOTAL,,57,"$19,350.83 ","$15,174.01 "
4110F,80'S,,1,$0.01 ,$0.01 
,OTHER,,4,$0.04 ,$0.04 
,TOTAL,,5,$0.05 ,$0.05 
41100,OTHER,,"6,554","$866,954.33 ","$664,197.77 "
,TOTAL,,"6,554","$866,954.33 ","$664,197.77 "
41105,OTHER,,"1,854","$204,616.40 ","$157,141.32 "
,TOTAL,,"1,854","$204,616.40 ","$157,141.32 "
41108,OTHER,,"2,052","$211,106.84 ","$160,675.05 "
,TOTAL,,"2,052","$211,106.84 ","$160,675.05 "
41110,OTHER,,"1,413","$205,390.32 ","$158,181.40 "
,TOTAL,,"1,413","$205,390.32 ","$158,181.40 "
41112,SG,,299,"$125,309.19 ","$99,547.70 "
,OTHER,,"4,021","$972,536.76 ","$755,458.29 "
,TOTAL,,"4,320","$1,097,845.95 ","$855,005.99 "
41113,SG,,89,"$35,196.88 ","$27,639.56 "
,OTHER,,947,"$251,565.30 ","$196,752.54 "
,TOTAL,,"1,036","$286,762.18 ","$224,392.10 "
41114,SG,,30,"$10,930.55 ","$8,439.05 "
,80'S,,1,$47.10 ,$37.68 
,OTHER,,217,"$116,719.51 ","$92,960.42 "
,TOTAL,,248,"$127,697.16 ","$101,437.15 "
41115,OTHER,,52,"$8,374.73 ","$6,532.37 "
,TOTAL,,52,"$8,374.73 ","$6,532.37 "
41116,SG,,99,"$27,828.56 ","$22,101.93 "
,OTHER,,"1,315","$245,149.46 ","$192,364.33 "
,TOTAL,,"1,414","$272,978.02 ","$214,466.26 "
41120,SG,,79,"$55,950.80 ","$44,702.90 "
,80'S,,62,"$7,286.38 ","$5,683.93 "
,OTHER,,"1,484","$1,264,251.14 ","$1,001,898.01 "
,TOTAL,,"1,625","$1,327,488.32 ","$1,052,284.84 "
41130,80'S,,31,"$4,164.75 ","$3,233.45 "
,OTHER,,259,"$237,331.21 ","$186,731.52 "
,TOTAL,,290,"$241,495.96 ","$189,964.97 "
41135,80'S,,45,"$13,335.92 ","$10,668.77 "
,OTHER,,336,"$591,666.37 ","$468,978.60 "
,TOTAL,,381,"$605,002.29 ","$479,647.37 "
41140,80'S,,2,$631.78 ,$505.42 
,OTHER,,17,"$32,849.88 ","$26,279.92 "
,TOTAL,,19,"$33,481.66 ","$26,785.34 "
41145,80'S,,3,"$1,195.54 ",$956.44 
,OTHER,,28,"$67,190.40 ","$53,752.31 "
,TOTAL,,31,"$68,385.94 ","$54,708.75 "
4115F,80'S,,1,$0.01 ,$0.01 
,OTHER,,4,$0.04 ,$0.04 
,TOTAL,,5,$0.05 ,$0.05 
41150,80'S,,20,"$5,788.98 ","$4,631.17 "
,OTHER,,259,"$491,721.07 ","$390,296.52 "
,TOTAL,,279,"$497,510.05 ","$394,927.69 "
41153,80'S,,18,"$6,036.91 ","$4,829.53 "
,OTHER,,153,"$305,674.20 ","$243,284.77 "
,TOTAL,,171,"$311,711.11 ","$248,114.30 "
41155,80'S,,41,"$16,409.46 ","$13,127.55 "
,OTHER,,447,"$1,090,626.94 ","$864,754.48 "
,TOTAL,,488,"$1,107,036.40 ","$877,882.03 "
41250,SG,,1,$151.39 ,$121.11 
,OTHER,,592,"$72,526.93 ","$56,106.35 "
,TOTAL,,593,"$72,678.32 ","$56,227.46 "
41251,OTHER,,33,"$5,065.95 ","$3,956.17 "
,TOTAL,,33,"$5,065.95 ","$3,956.17 "
41252,SG,,1,$474.15 ,$379.32 
,80'S,,1,$29.60 ,$23.68 
,OTHER,,185,"$29,404.47 ","$23,109.44 "
,TOTAL,,187,"$29,908.22 ","$23,512.44 "
41500,OTHER,,10,"$2,644.01 ","$2,115.19 "
,TOTAL,,10,"$2,644.01 ","$2,115.19 "
41510,OTHER,,6,"$1,462.04 ","$1,169.63 "
,TOTAL,,6,"$1,462.04 ","$1,169.63 "
41520,SG,,1,$214.21 ,$171.37 
,OTHER,,46,"$11,522.74 ","$8,916.42 "
,TOTAL,,47,"$11,736.95 ","$9,087.79 "
41599,OTHER,,82,"$22,548.53 ","$17,807.94 "
,TOTAL,,82,"$22,548.53 ","$17,807.94 "
41800,SG,,29,"$2,105.87 ","$1,683.94 "
,OTHER,,461,"$49,407.16 ","$36,653.06 "
,TOTAL,,490,"$51,513.03 ","$38,337.00 "
41805,OTHER,,53,"$7,548.32 ","$5,284.55 "
,TOTAL,,53,"$7,548.32 ","$5,284.55 "
41806,OTHER,,98,"$18,469.95 ","$14,344.88 "
,TOTAL,,98,"$18,469.95 ","$14,344.88 "
41820,OTHER,,8,$184.18 ,$147.35 
,TOTAL,,8,$184.18 ,$147.35 
41822,OTHER,,6,"$1,390.54 ","$1,007.62 "
,TOTAL,,6,"$1,390.54 ","$1,007.62 "
41823,OTHER,,28,"$6,186.96 ","$4,739.96 "
,TOTAL,,28,"$6,186.96 ","$4,739.96 "
41825,OTHER,,685,"$102,156.80 ","$77,905.84 "
,TOTAL,,685,"$102,156.80 ","$77,905.84 "
41826,OTHER,,788,"$147,565.82 ","$113,344.94 "
,TOTAL,,788,"$147,565.82 ","$113,344.94 "
41827,SG,,8,"$3,313.65 ","$2,650.92 "
,OTHER,,236,"$67,425.11 ","$53,020.42 "
,TOTAL,,244,"$70,738.76 ","$55,671.34 "
41828,OTHER,,51,"$11,974.21 ","$9,254.70 "
,TOTAL,,51,"$11,974.21 ","$9,254.70 "
41830,OTHER,,96,"$23,405.53 ","$18,589.72 "
,TOTAL,,96,"$23,405.53 ","$18,589.72 "
41850,OTHER,,7,$679.76 ,$543.81 
,TOTAL,,7,$679.76 ,$543.81 
41872,OTHER,,1,$283.27 ,$226.62 
,TOTAL,,1,$283.27 ,$226.62 
41874,OTHER,,703,"$121,180.89 ","$95,098.10 "
,TOTAL,,703,"$121,180.89 ","$95,098.10 "
41899,OTHER,,"1,773","$106,322.58 ","$84,881.31 "
,TOTAL,,"1,773","$106,322.58 ","$84,881.31 "
42000,SG,,1,$143.42 ,$114.74 
,OTHER,,87,"$9,572.28 ","$6,901.92 "
,TOTAL,,88,"$9,715.70 ","$7,016.66 "
42100,OTHER,,"2,977","$341,943.66 ","$259,694.75 "
,TOTAL,,"2,977","$341,943.66 ","$259,694.75 "
42104,OTHER,,"1,497","$212,284.04 ","$161,609.79 "
,TOTAL,,"1,497","$212,284.04 ","$161,609.79 "
42106,OTHER,,"1,104","$211,906.51 ","$164,574.02 "
,TOTAL,,"1,104","$211,906.51 ","$164,574.02 "
42107,SG,,36,"$15,302.83 ","$12,096.09 "
,OTHER,,160,"$52,653.82 ","$41,584.92 "
,TOTAL,,196,"$67,956.65 ","$53,681.01 "
42120,SG,,38,"$23,317.35 ","$18,511.30 "
,80'S,,26,"$2,489.58 ","$1,886.84 "
,OTHER,,487,"$339,546.53 ","$268,014.88 "
,TOTAL,,551,"$365,353.46 ","$288,413.02 "
42140,SG,,97,"$30,017.93 ","$23,856.23 "
,OTHER,,548,"$59,269.84 ","$45,834.26 "
,TOTAL,,645,"$89,287.77 ","$69,690.49 "
42145,SG,,234,"$160,555.74 ","$127,388.69 "
,OTHER,,"2,228","$1,259,517.38 ","$984,230.73 "
,TOTAL,,"2,462","$1,420,073.12 ","$1,111,619.42 "
42160,OTHER,,199,"$36,298.28 ","$28,017.86 "
,TOTAL,,199,"$36,298.28 ","$28,017.86 "
42180,OTHER,,17,"$2,653.14 ","$2,122.52 "
,TOTAL,,17,"$2,653.14 ","$2,122.52 "
42182,OTHER,,23,"$4,003.24 ","$3,202.63 "
,TOTAL,,23,"$4,003.24 ","$3,202.63 "
42200,SG,,1,$687.85 ,$550.28 
,OTHER,,15,"$8,233.87 ","$6,587.10 "
,TOTAL,,16,"$8,921.72 ","$7,137.38 "
42205,SG,,1,$590.53 ,$472.42 
,OTHER,,4,"$2,061.97 ","$1,649.58 "
,TOTAL,,5,"$2,652.50 ","$2,122.00 "
42210,80'S,,1,$134.38 ,$107.50 
,OTHER,,9,"$7,397.55 ","$5,918.06 "
,TOTAL,,10,"$7,531.93 ","$6,025.56 "
42215,SG,,1,$999.42 ,$694.74 
,OTHER,,6,"$4,223.20 ","$3,378.57 "
,TOTAL,,7,"$5,222.62 ","$4,073.31 "
42220,OTHER,,1,$240.91 ,$192.73 
,TOTAL,,1,$240.91 ,$192.73 
42225,80'S,,3,$248.02 ,$198.42 
,OTHER,,13,"$9,615.66 ","$7,692.52 "
,TOTAL,,16,"$9,863.68 ","$7,890.94 "
42226,OTHER,,7,"$4,864.41 ","$3,786.74 "
,TOTAL,,7,"$4,864.41 ","$3,786.74 "
42227,OTHER,,3,"$2,881.14 ","$2,304.91 "
,TOTAL,,3,"$2,881.14 ","$2,304.91 "
42235,OTHER,,11,"$6,685.52 ","$5,348.42 "
,TOTAL,,11,"$6,685.52 ","$5,348.42 "
42260,OTHER,,17,"$9,373.93 ","$7,365.55 "
,TOTAL,,17,"$9,373.93 ","$7,365.55 "
42280,OTHER,,69,"$7,284.88 ","$5,576.14 "
,TOTAL,,69,"$7,284.88 ","$5,576.14 "
42281,OTHER,,59,"$4,219.01 ","$3,375.23 "
,TOTAL,,59,"$4,219.01 ","$3,375.23 "
42299,OTHER,,93,"$17,874.22 ","$14,074.52 "
,TOTAL,,93,"$17,874.22 ","$14,074.52 "
42300,SG,,4,"$1,162.80 ",$930.23 
,OTHER,,228,"$34,356.76 ","$26,478.72 "
,TOTAL,,232,"$35,519.56 ","$27,408.95 "
42305,SG,,5,"$2,235.40 ","$1,683.53 "
,OTHER,,147,"$54,802.45 ","$43,724.32 "
,TOTAL,,152,"$57,037.85 ","$45,407.85 "
42310,SG,,3,$448.68 ,$358.94 
,OTHER,,90,"$11,430.86 ","$8,982.15 "
,TOTAL,,93,"$11,879.54 ","$9,341.09 "
42320,SG,,1,$150.89 ,$120.71 
,80'S,,1,$28.82 ,$23.06 
,OTHER,,65,"$10,463.11 ","$8,211.21 "
,TOTAL,,67,"$10,642.82 ","$8,354.98 "
42330,OTHER,,"1,120","$210,132.70 ","$162,075.24 "
,TOTAL,,"1,120","$210,132.70 ","$162,075.24 "
42335,OTHER,,463,"$124,117.06 ","$97,663.66 "
,TOTAL,,463,"$124,117.06 ","$97,663.66 "
42340,SG,,10,"$4,190.83 ","$3,352.67 "
,OTHER,,76,"$25,572.43 ","$20,148.42 "
,TOTAL,,86,"$29,763.26 ","$23,501.09 "
42400,OTHER,,"1,985","$153,878.68 ","$118,672.44 "
,TOTAL,,"1,985","$153,878.68 ","$118,672.44 "
42405,SG,,53,"$22,678.55 ","$17,804.86 "
,OTHER,,660,"$144,004.16 ","$112,379.02 "
,TOTAL,,713,"$166,682.71 ","$130,183.88 "
42408,SG,,13,"$6,024.60 ","$4,819.69 "
,OTHER,,86,"$26,425.07 ","$20,719.25 "
,TOTAL,,99,"$32,449.67 ","$25,538.94 "
42409,SG,,8,"$3,716.40 ","$2,973.12 "
,80'S,,2,$51.71 ,$41.37 
,OTHER,,73,"$15,475.00 ","$12,081.30 "
,TOTAL,,83,"$19,243.11 ","$15,095.79 "
42410,SG,,102,"$49,867.93 ","$39,615.37 "
,80'S,,107,"$9,280.49 ","$7,283.23 "
,OTHER,,925,"$483,398.13 ","$381,690.42 "
,TOTAL,,"1,134","$542,546.55 ","$428,589.02 "
42415,SG,,215,"$210,752.05 ","$167,466.46 "
,80'S,,974,"$154,562.60 ","$122,360.58 "
,OTHER,,"4,622","$4,368,326.78 ","$3,457,179.76 "
,TOTAL,,"5,811","$4,733,641.43 ","$3,747,006.80 "
42420,SG,,106,"$104,926.02 ","$83,268.56 "
,80'S,,363,"$65,505.14 ","$51,957.17 "
,OTHER,,"1,596","$1,733,916.47 ","$1,377,582.75 "
,TOTAL,,"2,065","$1,904,347.63 ","$1,512,808.48 "
42425,SG,,8,"$7,764.34 ","$6,211.47 "
,80'S,,29,"$2,950.82 ","$2,360.67 "
,OTHER,,201,"$112,622.20 ","$89,007.09 "
,TOTAL,,238,"$123,337.36 ","$97,579.23 "
42426,80'S,,64,"$12,596.04 ","$10,076.83 "
,OTHER,,480,"$572,278.90 ","$453,526.70 "
,TOTAL,,544,"$584,874.94 ","$463,603.53 "
42440,SG,,316,"$158,040.42 ","$123,572.26 "
,80'S,,232,"$14,941.61 ","$11,799.64 "
,OTHER,,"2,353","$927,578.55 ","$729,019.56 "
,TOTAL,,"2,901","$1,100,560.58 ","$864,391.46 "
42450,SG,,19,"$7,462.80 ","$5,970.27 "
,80'S,,5,$178.29 ,$142.63 
,OTHER,,127,"$33,629.44 ","$26,166.68 "
,TOTAL,,151,"$41,270.53 ","$32,279.58 "
42500,SG,,18,"$9,022.00 ","$7,182.77 "
,OTHER,,159,"$45,078.94 ","$35,814.06 "
,TOTAL,,177,"$54,100.94 ","$42,996.83 "
42505,SG,,8,"$5,110.72 ","$4,088.58 "
,OTHER,,90,"$35,226.55 ","$27,855.60 "
,TOTAL,,98,"$40,337.27 ","$31,944.18 "
42507,SG,,1,$505.26 ,$404.21 
,80'S,,3,$189.14 ,$151.31 
,OTHER,,13,"$4,661.85 ","$3,624.69 "
,TOTAL,,17,"$5,356.25 ","$4,180.21 "
42508,80'S,,1,$115.48 ,$92.38 
,OTHER,,4,"$2,541.63 ","$2,033.30 "
,TOTAL,,5,"$2,657.11 ","$2,125.68 "
42510,SG,,2,"$1,264.38 ","$1,011.50 "
,OTHER,,5,"$2,445.12 ","$1,851.29 "
,TOTAL,,7,"$3,709.50 ","$2,862.79 "
42550,OTHER,,371,"$26,993.43 ","$20,626.12 "
,TOTAL,,371,"$26,993.43 ","$20,626.12 "
42600,SG,,3,$804.97 ,$643.98 
,OTHER,,20,"$5,866.67 ","$4,693.36 "
,TOTAL,,23,"$6,671.64 ","$5,337.34 "
42650,OTHER,,"1,032","$66,727.00 ","$49,832.72 "
,TOTAL,,"1,032","$66,727.00 ","$49,832.72 "
42660,OTHER,,127,"$9,742.00 ","$7,499.41 "
,TOTAL,,127,"$9,742.00 ","$7,499.41 "
42665,SG,,1,$942.08 ,$753.66 
,OTHER,,16,"$1,964.57 ","$1,571.67 "
,TOTAL,,17,"$2,906.65 ","$2,325.33 "
42699,80'S,,2,$237.42 ,$189.93 
,OTHER,,225,"$34,763.18 ","$27,810.42 "
,TOTAL,,227,"$35,000.60 ","$28,000.35 "
42700,SG,,1,$145.40 ,$59.32 
,OTHER,,858,"$116,628.31 ","$87,928.85 "
,TOTAL,,859,"$116,773.71 ","$87,988.17 "
42720,SG,,2,$514.15 ,$411.32 
,OTHER,,170,"$59,587.57 ","$46,891.00 "
,TOTAL,,172,"$60,101.72 ","$47,302.32 "
42725,80'S,,6,$589.10 ,$471.28 
,OTHER,,78,"$52,808.06 ","$42,141.61 "
,TOTAL,,84,"$53,397.16 ","$42,612.89 "
42800,OTHER,,"2,741","$317,196.05 ","$246,092.08 "
,TOTAL,,"2,741","$317,196.05 ","$246,092.08 "
42802,SG,,20,"$4,908.22 ","$3,917.95 "
,OTHER,,250,"$26,785.67 ","$21,108.67 "
,TOTAL,,270,"$31,693.89 ","$25,026.62 "
42804,SG,,92,"$21,778.21 ","$17,184.87 "
,OTHER,,792,"$82,137.51 ","$64,896.18 "
,TOTAL,,884,"$103,915.72 ","$82,081.05 "
42806,SG,,37,"$12,256.53 ","$9,786.66 "
,OTHER,,434,"$40,173.61 ","$31,742.25 "
,TOTAL,,471,"$52,430.14 ","$41,528.91 "
42808,SG,,109,"$41,929.76 ","$32,753.01 "
,OTHER,,748,"$106,507.09 ","$83,209.62 "
,TOTAL,,857,"$148,436.85 ","$115,962.63 "
42809,OTHER,,448,"$56,569.25 ","$43,011.38 "
,TOTAL,,448,"$56,569.25 ","$43,011.38 "
42810,SG,,17,"$8,545.32 ","$6,433.98 "
,80'S,,1,$45.04 ,$36.03 
,OTHER,,84,"$21,768.51 ","$16,669.96 "
,TOTAL,,102,"$30,358.87 ","$23,139.97 "
42815,SG,,25,"$17,926.45 ","$13,909.57 "
,80'S,,20,"$1,610.72 ","$1,288.58 "
,OTHER,,202,"$96,079.89 ","$74,271.09 "
,TOTAL,,247,"$115,617.06 ","$89,469.24 "
42820,SG,,3,"$1,284.01 ","$1,027.21 "
,OTHER,,21,"$5,421.74 ","$3,969.40 "
,TOTAL,,24,"$6,705.75 ","$4,996.61 "
42821,SG,,62,"$42,465.18 ","$32,804.03 "
,OTHER,,371,"$90,312.71 ","$69,917.42 "
,TOTAL,,433,"$132,777.89 ","$102,721.45 "
42825,SG,,2,"$1,365.34 ","$1,092.27 "
,OTHER,,4,$920.04 ,$736.03 
,TOTAL,,6,"$2,285.38 ","$1,828.30 "
42826,SG,,505,"$302,314.30 ","$238,317.38 "
,OTHER,,"2,644","$542,658.77 ","$421,380.12 "
,TOTAL,,"3,149","$844,973.07 ","$659,697.50 "
42830,SG,,1,$614.89 ,$491.91 
,OTHER,,4,$380.68 ,$304.56 
,TOTAL,,5,$995.57 ,$796.47 
42831,SG,,56,"$31,429.61 ","$24,875.24 "
,OTHER,,297,"$45,729.34 ","$36,192.92 "
,TOTAL,,353,"$77,158.95 ","$61,068.16 "
42836,SG,,9,"$4,336.06 ","$3,468.83 "
,OTHER,,23,"$4,160.65 ","$3,241.98 "
,TOTAL,,32,"$8,496.71 ","$6,710.81 "
42842,80'S,,2,$195.69 ,$156.55 
