HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,TOTAL,,543,"$188,462.52 ","$149,430.52 "
35761,80'S,,209,"$8,412.93 ","$6,730.29 "
,OTHER,,"2,921","$776,393.50 ","$614,678.69 "
,TOTAL,,"3,130","$784,806.43 ","$621,408.98 "
35800,80'S,,131,"$8,145.04 ","$6,513.05 "
,OTHER,,"1,939","$716,473.72 ","$569,253.60 "
,TOTAL,,"2,070","$724,618.76 ","$575,766.65 "
35820,80'S,,746,"$87,299.74 ","$69,703.67 "
,OTHER,,"8,182","$4,903,726.57 ","$3,902,581.20 "
,TOTAL,,"8,928","$4,991,026.31 ","$3,972,284.87 "
35840,80'S,,142,"$12,286.84 ","$9,829.50 "
,OTHER,,"1,386","$680,988.68 ","$541,649.14 "
,TOTAL,,"1,528","$693,275.52 ","$551,478.64 "
35860,80'S,,183,"$9,187.34 ","$7,172.43 "
,OTHER,,"3,939","$1,209,006.80 ","$961,124.16 "
,TOTAL,,"4,122","$1,218,194.14 ","$968,296.59 "
35870,80'S,,17,"$2,572.92 ","$2,058.33 "
,OTHER,,103,"$110,012.76 ","$87,922.16 "
,TOTAL,,120,"$112,585.68 ","$89,980.49 "
35875,SG,,1,"$1,284.57 ","$1,027.66 "
,OTHER,,"3,816","$1,947,403.79 ","$1,547,266.01 "
,TOTAL,,"3,817","$1,948,688.36 ","$1,548,293.67 "
35876,SG,,3,"$3,999.34 ","$3,199.47 "
,80'S,,247,"$33,895.65 ","$26,801.74 "
,OTHER,,"2,466","$2,024,221.40 ","$1,601,554.34 "
,TOTAL,,"2,716","$2,062,116.39 ","$1,631,555.55 "
35879,80'S,,156,"$20,061.99 ","$15,988.10 "
,OTHER,,"1,362","$1,070,532.00 ","$845,332.58 "
,TOTAL,,"1,518","$1,090,593.99 ","$861,320.68 "
35881,80'S,,88,"$14,160.50 ","$11,328.40 "
,OTHER,,681,"$619,007.87 ","$490,990.41 "
,TOTAL,,769,"$633,168.37 ","$502,318.81 "
35901,80'S,,28,"$1,773.26 ","$1,418.62 "
,OTHER,,172,"$62,844.34 ","$49,798.48 "
,TOTAL,,200,"$64,617.60 ","$51,217.10 "
35903,80'S,,574,"$45,526.31 ","$36,149.73 "
,OTHER,,"11,089","$5,768,625.21 ","$4,581,480.82 "
,TOTAL,,"11,663","$5,814,151.52 ","$4,617,630.55 "
35905,80'S,,9,"$2,310.14 ","$1,848.12 "
,OTHER,,61,"$99,550.87 ","$78,086.28 "
,TOTAL,,70,"$101,861.01 ","$79,934.40 "
35907,80'S,,98,"$30,514.01 ","$24,163.05 "
,OTHER,,448,"$806,907.36 ","$643,554.22 "
,TOTAL,,546,"$837,421.37 ","$667,717.27 "
36000,OTHER,,"265,976","$7,052,066.46 ","$5,532,034.25 "
,TOTAL,,"265,976","$7,052,066.46 ","$5,532,034.25 "
36002,OTHER,,"4,613","$537,714.71 ","$426,437.11 "
,TOTAL,,"4,613","$537,714.71 ","$426,437.11 "
36005,80'S,,9,$59.44 ,$47.54 
,OTHER,,"62,477","$4,404,979.62 ","$3,483,940.55 "
,TOTAL,,"62,486","$4,405,039.06 ","$3,483,988.09 "
36010,OTHER,,"73,948","$6,863,976.35 ","$5,453,417.06 "
,TOTAL,,"73,948","$6,863,976.35 ","$5,453,417.06 "
36011,OTHER,,"19,306","$4,002,165.65 ","$3,175,786.20 "
,TOTAL,,"19,306","$4,002,165.65 ","$3,175,786.20 "
36012,OTHER,,"4,596","$670,620.36 ","$532,380.37 "
,TOTAL,,"4,596","$670,620.36 ","$532,380.37 "
36013,OTHER,,"2,493","$231,198.87 ","$183,636.21 "
,TOTAL,,"2,493","$231,198.87 ","$183,636.21 "
36014,OTHER,,"2,700","$341,521.92 ","$271,467.39 "
,TOTAL,,"2,700","$341,521.92 ","$271,467.39 "
36015,OTHER,,"1,369","$191,284.42 ","$151,563.32 "
,TOTAL,,"1,369","$191,284.42 ","$151,563.32 "
36100,OTHER,,"1,345","$161,386.28 ","$128,041.65 "
,TOTAL,,"1,345","$161,386.28 ","$128,041.65 "
36120,OTHER,,"4,512","$492,269.91 ","$389,889.51 "
,TOTAL,,"4,512","$492,269.91 ","$389,889.51 "
36140,80'S,,1,$9.78 ,$7.82 
,OTHER,,"37,156","$2,680,419.56 ","$2,128,132.02 "
,TOTAL,,"37,157","$2,680,429.34 ","$2,128,139.84 "
36145,OTHER,,"224,419","$26,610,634.67 ","$21,130,920.35 "
,TOTAL,,"224,419","$26,610,634.67 ","$21,130,920.35 "
36160,OTHER,,903,"$88,134.05 ","$69,637.57 "
,TOTAL,,903,"$88,134.05 ","$69,637.57 "
36200,80'S,,4,$111.21 ,$88.98 
,OTHER,,"99,780","$13,793,947.29 ","$10,902,449.15 "
,TOTAL,,"99,784","$13,794,058.50 ","$10,902,538.13 "
36215,OTHER,,"92,210","$18,500,478.42 ","$14,694,053.38 "
,TOTAL,,"92,210","$18,500,478.42 ","$14,694,053.38 "
36216,OTHER,,"90,595","$22,665,040.24 ","$17,969,069.44 "
,TOTAL,,"90,595","$22,665,040.24 ","$17,969,069.44 "
36217,OTHER,,"31,347","$10,160,796.56 ","$8,051,044.04 "
,TOTAL,,"31,347","$10,160,796.56 ","$8,051,044.04 "
36218,OTHER,,"28,448","$1,733,457.33 ","$1,375,466.13 "
,TOTAL,,"28,448","$1,733,457.33 ","$1,375,466.13 "
36245,OTHER,,"170,225","$37,905,928.39 ","$30,120,659.47 "
,TOTAL,,"170,225","$37,905,928.39 ","$30,120,659.47 "
36246,OTHER,,"67,033","$15,813,340.82 ","$12,544,647.86 "
,TOTAL,,"67,033","$15,813,340.82 ","$12,544,647.86 "
36247,OTHER,,"74,966","$17,503,816.62 ","$13,907,594.55 "
,TOTAL,,"74,966","$17,503,816.62 ","$13,907,594.55 "
36248,OTHER,,"15,948","$906,235.08 ","$721,816.71 "
,TOTAL,,"15,948","$906,235.08 ","$721,816.71 "
36260,OTHER,,240,"$115,023.49 ","$91,162.38 "
,TOTAL,,240,"$115,023.49 ","$91,162.38 "
36261,SG,,3,"$1,319.64 ","$1,055.72 "
,80'S,,1,$27.56 ,$22.05 
,OTHER,,15,"$4,530.65 ","$3,404.22 "
,TOTAL,,19,"$5,877.85 ","$4,481.99 "
36262,SG,,15,"$5,015.75 ","$3,816.89 "
,OTHER,,224,"$56,019.14 ","$44,140.77 "
,TOTAL,,239,"$61,034.89 ","$47,957.66 "
36299,OTHER,,"3,888","$391,854.83 ","$312,449.74 "
,TOTAL,,"3,888","$391,854.83 ","$312,449.74 "
36400,OTHER,,88,"$1,614.24 ","$1,176.27 "
,TOTAL,,88,"$1,614.24 ","$1,176.27 "
36405,OTHER,,39,$533.67 ,$388.33 
,TOTAL,,39,$533.67 ,$388.33 
36406,OTHER,,342,"$5,000.13 ","$3,788.92 "
,TOTAL,,342,"$5,000.13 ","$3,788.92 "
36410,OTHER,,"221,764","$3,640,145.36 ","$2,715,395.72 "
,TOTAL,,"221,764","$3,640,145.36 ","$2,715,395.72 "
36415,OTHER,,"65,981,363","$197,819,173.56 ","$197,080,036.03 "
,TOTAL,,"65,981,363","$197,819,173.56 ","$197,080,036.03 "
36416,OTHER,,4,$9.01 ,$4.81 
,TOTAL,,4,$9.01 ,$4.81 
36420,OTHER,,8,$367.59 ,$294.09 
,TOTAL,,8,$367.59 ,$294.09 
36425,OTHER,,"7,550","$187,193.90 ","$139,244.18 "
,TOTAL,,"7,550","$187,193.90 ","$139,244.18 "
36430,OTHER,,"16,369","$657,824.76 ","$516,050.77 "
,TOTAL,,"16,369","$657,824.76 ","$516,050.77 "
36440,OTHER,,7,$361.59 ,$289.29 
,TOTAL,,7,$361.59 ,$289.29 
36450,OTHER,,34,"$1,868.28 ","$1,413.73 "
,TOTAL,,34,"$1,868.28 ","$1,413.73 "
36455,OTHER,,124,"$12,053.05 ","$9,617.98 "
,TOTAL,,124,"$12,053.05 ","$9,617.98 "
36460,OTHER,,5,"$1,750.33 ","$1,400.28 "
,TOTAL,,5,"$1,750.33 ","$1,400.28 "
36468,OTHER,,48,"$4,151.62 ","$3,186.10 "
,TOTAL,,48,"$4,151.62 ","$3,186.10 "
36470,OTHER,,"2,808","$331,004.98 ","$255,682.31 "
,TOTAL,,"2,808","$331,004.98 ","$255,682.31 "
36471,OTHER,,"57,805","$10,174,314.30 ","$7,966,720.03 "
,TOTAL,,"57,805","$10,174,314.30 ","$7,966,720.03 "
36475,SG,,31,"$15,277.73 ","$12,222.20 "
,OTHER,,"7,636","$9,788,646.28 ","$7,741,586.46 "
,TOTAL,,"7,667","$9,803,924.01 ","$7,753,808.66 "
36476,SG,,4,"$1,235.23 ",$988.19 
,OTHER,,"1,167","$287,464.07 ","$228,229.07 "
,TOTAL,,"1,171","$288,699.30 ","$229,217.26 "
36478,SG,,107,"$50,710.65 ","$40,285.15 "
,OTHER,,"13,745","$24,060,856.05 ","$19,024,461.06 "
,TOTAL,,"13,852","$24,111,566.70 ","$19,064,746.21 "
36479,SG,,21,"$5,532.96 ","$4,379.44 "
,OTHER,,"1,133","$331,892.15 ","$263,332.86 "
,TOTAL,,"1,154","$337,425.11 ","$267,712.30 "
36481,OTHER,,"1,755","$585,533.18 ","$463,683.34 "
,TOTAL,,"1,755","$585,533.18 ","$463,683.34 "
36500,OTHER,,"1,499","$201,065.62 ","$158,449.32 "
,TOTAL,,"1,499","$201,065.62 ","$158,449.32 "
36510,OTHER,,14,$835.98 ,$609.21 
,TOTAL,,14,$835.98 ,$609.21 
36511,OTHER,,507,"$48,498.01 ","$38,293.09 "
,TOTAL,,507,"$48,498.01 ","$38,293.09 "
36512,OTHER,,683,"$68,206.19 ","$54,036.84 "
,TOTAL,,683,"$68,206.19 ","$54,036.84 "
36513,OTHER,,325,"$31,055.49 ","$24,158.49 "
,TOTAL,,325,"$31,055.49 ","$24,158.49 "
36514,OTHER,,"18,695","$1,902,966.24 ","$1,506,410.99 "
,TOTAL,,"18,695","$1,902,966.24 ","$1,506,410.99 "
36515,OTHER,,449,"$625,914.14 ","$500,030.25 "
,TOTAL,,449,"$625,914.14 ","$500,030.25 "
36516,OTHER,,466,"$896,276.86 ","$714,432.31 "
,TOTAL,,466,"$896,276.86 ","$714,432.31 "
36522,OTHER,,"3,719","$856,584.08 ","$673,202.50 "
,TOTAL,,"3,719","$856,584.08 ","$673,202.50 "
36550,80'S,,1,$3.16 ,$2.53 
,OTHER,,"16,620","$465,530.79 ","$363,445.57 "
,TOTAL,,"16,621","$465,533.95 ","$363,448.10 "
36555,SG,,1,$332.70 ,$266.16 
,OTHER,,151,"$20,382.17 ","$16,186.02 "
,TOTAL,,152,"$20,714.87 ","$16,452.18 "
36556,SG,,161,"$49,124.23 ","$39,123.53 "
,80'S,,2,$43.43 ,$34.75 
,OTHER,,"670,810","$83,995,819.96 ","$66,658,591.45 "
,TOTAL,,"670,973","$84,044,987.62 ","$66,697,749.73 "
36557,SG,,1,$411.86 ,$329.49 
,80'S,,1,$25.19 ,$20.15 
,OTHER,,175,"$47,656.92 ","$37,358.10 "
,TOTAL,,177,"$48,093.97 ","$37,707.74 "
36558,SG,,870,"$366,987.34 ","$291,077.82 "
,80'S,,42,"$1,553.31 ","$1,242.64 "
,OTHER,,"138,482","$40,991,483.69 ","$32,541,648.86 "
,TOTAL,,"139,394","$41,360,024.34 ","$32,833,969.32 "
36560,SG,,1,$492.94 ,$394.35 
,80'S,,1,$28.04 ,$22.43 
,OTHER,,41,"$14,959.63 ","$11,582.52 "
,TOTAL,,43,"$15,480.61 ","$11,999.30 "
36561,SG,,"4,782","$2,388,489.71 ","$1,888,765.53 "
,80'S,,67,"$3,208.13 ","$2,566.49 "
,OTHER,,"106,490","$38,045,773.09 ","$30,168,581.59 "
,TOTAL,,"111,339","$40,437,470.93 ","$32,059,913.61 "
36563,SG,,156,"$67,618.71 ","$53,329.05 "
,80'S,,5,$270.91 ,$216.72 
,OTHER,,"3,130","$1,155,362.55 ","$919,004.04 "
,TOTAL,,"3,291","$1,223,252.17 ","$972,549.81 "
36565,SG,,37,"$18,044.73 ","$14,435.79 "
,80'S,,14,$490.46 ,$392.37 
,OTHER,,"12,861","$4,313,973.56 ","$3,427,074.87 "
,TOTAL,,"12,912","$4,332,508.75 ","$3,441,903.03 "
36566,SG,,10,"$4,689.63 ","$3,751.70 "
,80'S,,2,$89.28 ,$71.42 
,OTHER,,"1,963","$696,653.12 ","$554,468.54 "
,TOTAL,,"1,975","$701,432.03 ","$558,291.66 "
36568,OTHER,,64,"$6,044.69 ","$4,711.32 "
,TOTAL,,64,"$6,044.69 ","$4,711.32 "
36569,SG,,39,"$12,383.38 ","$9,815.75 "
,OTHER,,"282,017","$28,177,211.64 ","$22,351,393.53 "
,TOTAL,,"282,056","$28,189,595.02 ","$22,361,209.28 "
36570,SG,,1,$492.15 ,$393.72 
,OTHER,,24,"$7,641.71 ","$6,113.41 "
,TOTAL,,25,"$8,133.86 ","$6,507.13 "
36571,SG,,645,"$317,775.78 ","$250,384.27 "
,80'S,,22,$888.42 ,$708.55 
,OTHER,,"16,606","$5,512,528.15 ","$4,378,821.90 "
,TOTAL,,"17,273","$5,831,192.35 ","$4,629,914.72 "
36575,SG,,21,"$8,528.77 ","$6,728.92 "
,OTHER,,"2,834","$192,190.37 ","$149,552.06 "
,TOTAL,,"2,855","$200,719.14 ","$156,280.98 "
36576,SG,,13,"$5,563.65 ","$4,362.93 "
,80'S,,3,$95.24 ,$76.20 
,OTHER,,832,"$156,863.56 ","$122,940.02 "
,TOTAL,,848,"$162,522.45 ","$127,379.15 "
36578,SG,,9,"$3,900.76 ","$3,120.61 "
,OTHER,,907,"$191,334.52 ","$151,713.12 "
,TOTAL,,916,"$195,235.28 ","$154,833.73 "
36580,SG,,8,"$2,569.72 ","$2,055.79 "
,80'S,,1,$9.48 ,$7.58 
,OTHER,,"11,548","$847,376.16 ","$673,033.19 "
,TOTAL,,"11,557","$849,955.36 ","$675,096.56 "
36581,SG,,365,"$162,678.72 ","$129,528.35 "
,80'S,,5,$211.91 ,$169.52 
,OTHER,,"28,845","$7,423,478.11 ","$5,883,797.46 "
,TOTAL,,"29,215","$7,586,368.74 ","$6,013,495.33 "
36582,SG,,28,"$13,762.15 ","$10,628.11 "
,80'S,,1,$50.94 ,$40.75 
,OTHER,,"1,799","$498,539.63 ","$394,638.77 "
,TOTAL,,"1,828","$512,352.72 ","$405,307.63 "
36583,OTHER,,204,"$60,398.15 ","$47,899.23 "
,TOTAL,,204,"$60,398.15 ","$47,899.23 "
36584,SG,,16,"$5,312.13 ","$3,983.54 "
,OTHER,,"9,357","$703,017.03 ","$558,047.34 "
,TOTAL,,"9,373","$708,329.16 ","$562,030.88 "
36585,SG,,6,"$3,039.29 ","$2,431.42 "
,80'S,,1,$41.98 ,$33.58 
,OTHER,,242,"$70,467.33 ","$54,004.45 "
,TOTAL,,249,"$73,548.60 ","$56,469.45 "
36589,SG,,"1,583","$480,855.76 ","$379,971.10 "
,80'S,,5,$79.84 ,$63.86 
,OTHER,,"99,063","$14,021,080.34 ","$10,948,346.72 "
,TOTAL,,"100,651","$14,502,015.94 ","$11,328,381.68 "
36590,SG,,"2,132","$665,934.46 ","$523,471.54 "
,80'S,,16,$350.38 ,$280.32 
,OTHER,,"40,615","$8,083,782.36 ","$6,340,353.00 "
,TOTAL,,"42,763","$8,750,067.20 ","$6,864,104.86 "
36595,OTHER,,"1,129","$208,932.17 ","$165,090.62 "
,TOTAL,,"1,129","$208,932.17 ","$165,090.62 "
36596,OTHER,,"2,394","$170,396.47 ","$134,135.94 "
,TOTAL,,"2,394","$170,396.47 ","$134,135.94 "
36597,OTHER,,"5,764","$364,967.54 ","$289,412.24 "
,TOTAL,,"5,764","$364,967.54 ","$289,412.24 "
36600,OTHER,,"77,634","$2,111,330.10 ","$1,644,405.61 "
,TOTAL,,"77,634","$2,111,330.10 ","$1,644,405.61 "
36620,OTHER,,"635,613","$34,361,665.57 ","$27,290,613.86 "
,TOTAL,,"635,613","$34,361,665.57 ","$27,290,613.86 "
36625,OTHER,,"3,411","$354,835.91 ","$281,923.40 "
,TOTAL,,"3,411","$354,835.91 ","$281,923.40 "
36640,SG,,16,"$5,323.98 ","$4,259.18 "
,OTHER,,144,"$15,852.65 ","$12,547.66 "
,TOTAL,,160,"$21,176.63 ","$16,806.84 "
36660,OTHER,,165,$549.10 ,$439.28 
,TOTAL,,165,$549.10 ,$439.28 
36680,OTHER,,73,"$3,675.66 ","$2,940.48 "
,TOTAL,,73,"$3,675.66 ","$2,940.48 "
36800,SG,,8,"$3,654.51 ","$2,923.61 "
,OTHER,,"28,716","$4,725,948.53 ","$3,749,874.48 "
,TOTAL,,"28,724","$4,729,603.04 ","$3,752,798.09 "
36810,SG,,1,$495.31 ,$396.25 
,OTHER,,510,"$109,939.43 ","$86,934.38 "
,TOTAL,,511,"$110,434.74 ","$87,330.63 "
36815,SG,,1,$506.06 ,$404.85 
,OTHER,,310,"$43,062.82 ","$33,985.14 "
,TOTAL,,311,"$43,568.88 ","$34,389.99 "
36818,80'S,,203,"$21,842.16 ","$17,222.91 "
,OTHER,,"4,820","$3,289,114.71 ","$2,608,790.99 "
,TOTAL,,"5,023","$3,310,956.87 ","$2,626,013.90 "
36819,SG,,149,"$73,893.75 ","$58,137.27 "
,80'S,,540,"$70,115.59 ","$55,540.10 "
,OTHER,,"11,791","$9,302,756.16 ","$7,369,617.27 "
,TOTAL,,"12,480","$9,446,765.50 ","$7,483,294.64 "
36820,SG,,57,"$28,551.20 ","$22,800.06 "
,80'S,,90,"$12,076.68 ","$9,661.40 "
,OTHER,,"2,682","$2,085,189.23 ","$1,651,125.93 "
,TOTAL,,"2,829","$2,125,817.11 ","$1,683,587.39 "
36821,SG,,800,"$393,738.29 ","$310,210.91 "
,80'S,,"1,289","$110,162.57 ","$86,765.30 "
,OTHER,,"35,825","$18,599,766.04 ","$14,703,704.33 "
,TOTAL,,"37,914","$19,103,666.90 ","$15,100,680.54 "
36822,OTHER,,263,"$77,293.69 ","$61,022.92 "
,TOTAL,,263,"$77,293.69 ","$61,022.92 "
36823,OTHER,,124,"$149,172.71 ","$117,852.30 "
,TOTAL,,124,"$149,172.71 ","$117,852.30 "
36825,SG,,152,"$95,617.42 ","$76,406.06 "
,80'S,,377,"$35,652.55 ","$28,201.44 "
,OTHER,,"6,356","$3,676,641.21 ","$2,916,043.43 "
,TOTAL,,"6,885","$3,807,911.18 ","$3,020,650.93 "
36830,SG,,310,"$190,304.53 ","$150,030.71 "
,80'S,,"1,443","$160,064.48 ","$126,649.41 "
,OTHER,,"37,633","$24,739,928.99 ","$19,614,855.31 "
,TOTAL,,"39,386","$25,090,298.00 ","$19,891,535.43 "
36831,SG,,83,"$107,217.99 ","$84,441.33 "
,80'S,,375,"$27,199.66 ","$21,665.56 "
,OTHER,,"19,830","$8,711,012.64 ","$6,905,618.94 "
,TOTAL,,"20,288","$8,845,430.29 ","$7,011,725.83 "
36832,SG,,215,"$132,752.55 ","$104,157.35 "
,80'S,,493,"$46,355.27 ","$36,812.82 "
,OTHER,,"14,889","$8,413,497.31 ","$6,659,778.66 "
,TOTAL,,"15,597","$8,592,605.13 ","$6,800,748.83 "
36833,SG,,90,"$55,975.58 ","$44,105.64 "
,80'S,,578,"$63,539.13 ","$50,240.77 "
,OTHER,,"15,288","$9,804,010.32 ","$7,771,902.78 "
,TOTAL,,"15,956","$9,923,525.03 ","$7,866,249.19 "
36834,SG,,6,"$2,762.07 ","$2,165.61 "
,80'S,,82,"$7,071.30 ","$5,657.04 "
,OTHER,,"1,736","$889,448.14 ","$707,863.46 "
,TOTAL,,"1,824","$899,281.51 ","$715,686.11 "
36835,OTHER,,43,"$19,074.65 ","$15,259.73 "
,TOTAL,,43,"$19,074.65 ","$15,259.73 "
36838,80'S,,55,"$10,446.56 ","$8,213.96 "
,OTHER,,755,"$836,606.44 ","$663,985.57 "
,TOTAL,,810,"$847,053.00 ","$672,199.53 "
36860,OTHER,,662,"$78,832.08 ","$61,913.79 "
,TOTAL,,662,"$78,832.08 ","$61,913.79 "
36861,SG,,7,"$4,064.13 ","$3,251.29 "
,OTHER,,352,"$43,237.36 ","$34,242.24 "
,TOTAL,,359,"$47,301.49 ","$37,493.53 "
36870,SG,,813,"$1,095,352.91 ","$870,821.82 "
,OTHER,,"52,361","$28,528,531.67 ","$22,686,813.62 "
,TOTAL,,"53,174","$29,623,884.58 ","$23,557,635.44 "
37140,80'S,,1,$105.40 ,$84.32 
,OTHER,,90,"$95,582.14 ","$76,456.52 "
,TOTAL,,91,"$95,687.54 ","$76,540.84 "
37145,OTHER,,2,"$1,956.34 ","$1,565.07 "
,TOTAL,,2,"$1,956.34 ","$1,565.07 "
37160,80'S,,2,$423.96 ,$339.17 
,OTHER,,24,"$19,202.34 ","$14,553.62 "
,TOTAL,,26,"$19,626.30 ","$14,892.79 "
37180,80'S,,1,$247.00 ,$197.60 
,OTHER,,7,"$9,366.23 ","$7,492.98 "
,TOTAL,,8,"$9,613.23 ","$7,690.58 "
37181,80'S,,3,$736.11 ,$588.89 
,OTHER,,17,"$24,490.36 ","$19,443.22 "
,TOTAL,,20,"$25,226.47 ","$20,032.11 "
37182,80'S,,2,$273.71 ,$218.97 
,OTHER,,"1,536","$1,320,807.01 ","$1,044,021.98 "
,TOTAL,,"1,538","$1,321,080.72 ","$1,044,240.95 "
37183,OTHER,,785,"$330,253.48 ","$259,543.43 "
,TOTAL,,785,"$330,253.48 ","$259,543.43 "
37195,OTHER,,9,"$2,640.69 ","$2,112.56 "
,TOTAL,,9,"$2,640.69 ","$2,112.56 "
37200,OTHER,,"2,816","$637,040.86 ","$502,321.63 "
,TOTAL,,"2,816","$637,040.86 ","$502,321.63 "
37201,OTHER,,"14,207","$2,919,604.01 ","$2,319,234.10 "
,TOTAL,,"14,207","$2,919,604.01 ","$2,319,234.10 "
37202,80'S,,1,$56.85 ,$45.48 
,OTHER,,"16,458","$3,741,204.37 ","$2,973,616.52 "
,TOTAL,,"16,459","$3,741,261.22 ","$2,973,662.00 "
37203,OTHER,,"3,087","$800,528.03 ","$633,282.83 "
,TOTAL,,"3,087","$800,528.03 ","$633,282.83 "
37204,OTHER,,"20,255","$17,893,769.99 ","$14,229,391.97 "
,TOTAL,,"20,255","$17,893,769.99 ","$14,229,391.97 "
37205,80'S,,125,"$8,711.35 ","$6,907.80 "
,OTHER,,"101,023","$41,175,829.17 ","$32,696,094.60 "
,TOTAL,,"101,148","$41,184,540.52 ","$32,703,002.40 "
37206,80'S,,36,"$1,293.92 ","$1,006.65 "
,OTHER,,"27,225","$6,016,059.03 ","$4,786,620.80 "
,TOTAL,,"27,261","$6,017,352.95 ","$4,787,627.45 "
37207,80'S,,396,"$19,744.65 ","$15,655.71 "
,OTHER,,"5,180","$1,612,034.74 ","$1,282,160.42 "
,TOTAL,,"5,576","$1,631,779.39 ","$1,297,816.13 "
37208,80'S,,85,"$3,142.44 ","$2,486.06 "
,OTHER,,"1,362","$296,877.15 ","$236,320.43 "
,TOTAL,,"1,447","$300,019.59 ","$238,806.49 "
37209,OTHER,,"2,395","$208,632.69 ","$165,174.94 "
,TOTAL,,"2,395","$208,632.69 ","$165,174.94 "
37215,80'S,,74,"$12,724.00 ","$10,164.65 "
,OTHER,,"7,074","$7,402,440.80 ","$5,885,979.92 "
,TOTAL,,"7,148","$7,415,164.80 ","$5,896,144.57 "
37216,80'S,,6,$991.96 ,$793.57 
,OTHER,,529,"$505,989.55 ","$403,395.22 "
,TOTAL,,535,"$506,981.51 ","$404,188.79 "
37250,80'S,,5,$96.64 ,$77.32 
,OTHER,,"4,742","$545,741.78 ","$433,811.39 "
,TOTAL,,"4,747","$545,838.42 ","$433,888.71 "
37251,80'S,,4,$57.01 ,$45.62 
,OTHER,,"3,183","$274,787.40 ","$218,414.11 "
,TOTAL,,"3,187","$274,844.41 ","$218,459.73 "
37500,SG,,7,"$2,745.85 ","$1,812.97 "
,OTHER,,532,"$358,966.98 ","$282,335.21 "
,TOTAL,,539,"$361,712.83 ","$284,148.18 "
37501,OTHER,,187,"$73,876.39 ","$58,805.01 "
,TOTAL,,187,"$73,876.39 ","$58,805.01 "
37565,80'S,,7,$591.84 ,$473.46 
,OTHER,,99,"$52,864.61 ","$42,291.75 "
,TOTAL,,106,"$53,456.45 ","$42,765.21 "
37600,80'S,,27,"$2,202.78 ","$1,762.24 "
,OTHER,,211,"$80,001.39 ","$63,806.37 "
,TOTAL,,238,"$82,204.17 ","$65,568.61 "
37605,80'S,,21,"$2,009.27 ","$1,597.09 "
,OTHER,,138,"$68,631.96 ","$54,905.65 "
,TOTAL,,159,"$70,641.23 ","$56,502.74 "
37606,80'S,,1,$37.61 ,$30.09 
,OTHER,,20,"$6,876.39 ","$5,482.71 "
,TOTAL,,21,"$6,914.00 ","$5,512.80 "
37607,SG,,236,"$104,786.98 ","$81,446.75 "
,80'S,,1,$37.04 ,$29.64 
,OTHER,,"9,730","$3,156,460.33 ","$2,496,955.55 "
,TOTAL,,"9,967","$3,261,284.35 ","$2,578,431.94 "
37609,SG,,"2,569","$1,112,266.04 ","$882,402.48 "
,OTHER,,"23,034","$5,051,122.42 ","$4,003,604.79 "
,TOTAL,,"25,603","$6,163,388.46 ","$4,886,007.27 "
37615,80'S,,6,$211.82 ,$169.45 
,OTHER,,86,"$24,167.83 ","$19,334.27 "
,TOTAL,,92,"$24,379.65 ","$19,503.72 "
37616,80'S,,14,"$1,212.46 ",$969.98 
,OTHER,,134,"$78,776.62 ","$62,613.14 "
,TOTAL,,148,"$79,989.08 ","$63,583.12 "
37617,80'S,,117,"$19,365.07 ","$15,308.74 "
,OTHER,,633,"$638,987.29 ","$506,828.59 "
,TOTAL,,750,"$658,352.36 ","$522,137.33 "
37618,80'S,,77,"$2,592.58 ","$2,074.03 "
,OTHER,,"1,055","$255,209.93 ","$202,126.95 "
,TOTAL,,"1,132","$257,802.51 ","$204,200.98 "
37620,OTHER,,"60,962","$39,696,730.33 ","$31,614,749.11 "
,TOTAL,,"60,962","$39,696,730.33 ","$31,614,749.11 "
37650,OTHER,,110,"$43,476.28 ","$34,598.77 "
,TOTAL,,110,"$43,476.28 ","$34,598.77 "
37660,80'S,,14,"$1,750.83 ","$1,400.66 "
,OTHER,,90,"$78,037.55 ","$62,430.02 "
,TOTAL,,104,"$79,788.38 ","$63,830.68 "
37700,SG,,119,"$47,677.65 ","$37,602.35 "
,80'S,,6,$204.22 ,$163.36 
,OTHER,,"1,868","$326,158.00 ","$256,841.37 "
,TOTAL,,"1,993","$374,039.87 ","$294,607.08 "
37720,SG,,375,"$183,259.81 ","$144,606.03 "
,80'S,,2,$139.64 ,$111.71 
,OTHER,,"3,145","$926,371.70 ","$728,982.59 "
,TOTAL,,"3,522","$1,109,771.15 ","$873,700.33 "
37730,SG,,72,"$34,908.15 ","$27,538.64 "
,OTHER,,639,"$286,485.23 ","$224,606.12 "
,TOTAL,,711,"$321,393.38 ","$252,144.76 "
37735,SG,,16,"$8,338.43 ","$6,670.72 "
,80'S,,10,"$1,168.62 ",$934.88 
,OTHER,,246,"$148,512.76 ","$117,252.61 "
,TOTAL,,272,"$158,019.81 ","$124,858.21 "
37760,SG,,85,"$34,056.00 ","$26,529.37 "
,80'S,,54,"$5,152.91 ","$3,922.63 "
,OTHER,,"2,021","$1,093,847.84 ","$865,302.70 "
,TOTAL,,"2,160","$1,133,056.75 ","$895,754.70 "
37765,OTHER,,"6,674","$2,592,542.44 ","$2,048,065.43 "
,TOTAL,,"6,674","$2,592,542.44 ","$2,048,065.43 "
37766,OTHER,,"4,016","$1,891,060.40 ","$1,485,941.59 "
